timestamp,open,high,low,close,volume
1705912200000,148.049,148.302,148.047,148.241,19072419921.875
1705914000000,148.242,148.274,148.059,148.123,14698629989.624
1705915800000,148.124,148.15,148.053,148.11,9314989959.7168
1705917600000,148.112,148.143,148.027,148.041,9463850036.6211
1705919400000,148.041,148.047,147.977,148.017,10931889984.1309
1705921200000,148.018,148.026,147.897,147.934,9018550003.0518
1705923000000,147.935,147.936,147.855,147.884,9541860015.8691
1705924800000,147.887,147.912,147.768,147.798,10502069976.8066
1705926600000,147.797,147.852,147.707,147.786,12722749961.853
1705928400000,147.786,147.893,147.761,147.775,17432390106.2012
1705930200000,147.779,147.85,147.615,147.685,20508220001.2207
1705932000000,147.686,147.872,147.685,147.855,17192109985.3516
1705933800000,147.856,147.954,147.777,147.846,20314040039.0625
1705935600000,147.845,147.932,147.729,147.775,7684539993.2861
1705937400000,147.775,147.88,147.754,147.845,12373010017.395
1705939200000,147.845,147.965,147.844,147.94,13227610107.4219
1705941000000,147.94,148.014,147.932,147.955,9797459960.9375
1705942800000,147.953,148.037,147.933,147.963,7098300010.6812
1705944600000,147.963,147.986,147.904,147.983,7391910018.9209
1705946400000,147.983,148.14,147.982,148.135,7061270042.4194
1705948200000,148.135,148.144,148.076,148.089,5937930053.7109
1705950000000,148.09,148.134,148.076,148.094,6912380043.0298
1705951800000,148.095,148.097,148.003,148.031,6168469959.259
1705953600000,148.03,148.123,148.015,148.075,6198540000.9155
1705955400000,148.075,148.092,148.039,148.044,7139579986.5723
1705957200000,148.044,148.106,148.033,148.084,2218810012.8174
1705959000000,148.085,148.147,148.083,148.083,2234200014.1144
1705960800000,148.082,148.108,147.917,147.961,925590001.3447
1705962600000,147.962,148.006,147.954,147.968,2168850005.1498
1705964400000,147.977,148.095,147.967,148.083,2761470012.6648
1705966200000,148.083,148.149,148.067,148.145,1794879994.6308
1705968000000,148.144,148.222,148.117,148.134,4663190002.4414
1705969800000,148.134,148.188,148.056,148.117,5299770000.4578
1705971600000,148.114,148.163,148.066,148.119,6999430038.4521
1705973400000,148.118,148.159,148.083,148.1,6952110061.6455
1705975200000,148.1,148.271,148.075,148.161,11043970046.9971
1705977000000,148.161,148.257,148.082,148.224,10244300018.3105
1705978800000,148.221,148.548,148.102,148.356,14515629837.0361
1705980600000,148.355,148.427,147.851,147.891,11399500000
1705982400000,147.892,148.206,147.857,148.194,8077649986.2671
1705984200000,148.194,148.206,147.9,147.944,7005059989.9292
1705986000000,147.944,148.069,147.87,147.951,5743170005.7983
1705987800000,147.95,148.014,147.859,147.922,4827089996.3379
1705989600000,147.921,148.171,147.88,147.999,7370509979.248
1705991400000,147.998,148.062,146.975,147.124,19190670089.7217
1705993200000,147.125,147.469,147.034,147.44,15628780044.5557
1705995000000,147.442,147.776,147.413,147.582,13193149993.8965
1705996800000,147.583,147.666,147.346,147.432,9878709983.8257
1705998600000,147.432,147.44,147.252,147.347,6127139991.7603
1706000400000,147.348,147.654,147.336,147.59,12777169906.6162
1706002200000,147.59,147.733,147.522,147.71,11358889984.1309
1706004000000,147.711,147.912,147.711,147.812,15477990112.3047
1706005800000,147.811,147.925,147.749,147.839,12417519973.7549
1706007600000,147.838,148.155,147.759,148.05,14165400024.4141
1706009400000,148.05,148.065,147.922,148.025,12120400032.0435
1706011200000,148.027,148.098,147.947,148.05,11377179977.417
1706013000000,148.052,148.14,147.874,147.985,12286349990.8447
1706014800000,147.988,148.07,147.909,147.919,13426920104.9805
1706016600000,147.919,148.062,147.878,148.051,14151199981.6895
1706018400000,148.053,148.243,148.049,148.222,17066399810.791
1706020200000,148.224,148.372,148.18,148.333,18892200073.2422
1706022000000,148.333,148.424,148.222,148.413,16583969940.1855
1706023800000,148.413,148.541,148.35,148.48,16175249969.4824
1706025600000,148.483,148.586,148.358,148.489,7642319961.5479
1706027400000,148.488,148.593,148.487,148.551,8423530006.4087
1706029200000,148.552,148.594,148.509,148.555,6795250007.6294
1706031000000,148.554,148.694,148.537,148.595,6170310050.9644
1706032800000,148.595,148.619,148.469,148.505,8007870025.6348
1706034600000,148.504,148.553,148.445,148.521,5111510017.395
1706036400000,148.521,148.565,148.418,148.428,5542499961.853
1706038200000,148.428,148.447,148.295,148.378,9047089965.8203
1706040000000,148.376,148.411,148.335,148.404,3164789993.2861
