timestamp,open,high,low,close,volume
1604489400000,1891.735,1902.478,1891.705,1902.218,1413939.9938
1604491200000,1902.068,1908.288,1900.448,1907.298,2043529.9836
1604493000000,1907.298,1910.778,1905.398,1908.548,1896019.9989
1604494800000,1908.548,1912.088,1906.298,1907.495,1546520.0134
1604496600000,1907.528,1909.678,1904.438,1905.815,1983060.0172
1604498400000,1905.835,1909.268,1905.038,1906.525,1829009.9986
1604500200000,1906.505,1908.098,1896.165,1902.508,2863079.9837
1604502000000,1902.518,1907.968,1899.898,1905.898,2812369.9948
1604503800000,1905.898,1909.578,1900.178,1902.235,2551570.002
1604505600000,1902.215,1903.048,1898.388,1901.415,2425889.9987
1604507400000,1901.415,1902.828,1898.345,1901.425,2368660.0104
1604509200000,1901.515,1902.905,1893.078,1895.345,2258029.9992
1604511000000,1895.365,1897.038,1893.115,1894.375,1780939.9907
1604512800000,1894.365,1896.275,1893.075,1896.015,1402020.0148
1604514600000,1895.945,1898.305,1894.938,1898.245,1216579.9998
1604516400000,1898.275,1898.465,1896.018,1896.925,1113080.0024
1604518200000,1896.925,1899.418,1896.595,1899.408,833089.9943
1604520000000,1899.348,1900.348,1897.308,1897.748,834330.0009
1604521800000,1897.668,1905.748,1897.635,1904.698,1438984.9938
1604523600000,1904.668,1904.848,1902.238,1902.808,391050.0025
1604525400000,1902.808,1904.158,1902.268,1902.288,280525.0003
1604530800000,1903.038,1905.825,1902.028,1905.105,385179.9965
1604532600000,1905.115,1905.828,1903.988,1904.715,215799.9997
1604534400000,1904.678,1908.078,1903.725,1907.258,768390.0027
1604536200000,1907.198,1907.758,1904.378,1904.735,764039.997
1604538000000,1904.758,1908.068,1902.358,1907.738,1802020.0003
1604539800000,1907.738,1909.645,1906.685,1907.265,1540110.0032
1604541600000,1907.265,1907.928,1903.048,1906.515,1321240.0042
1604543400000,1906.515,1909.198,1906.075,1908.258,1281199.9992
1604545200000,1908.308,1909.138,1907.198,1908.528,811630.0015
1604547000000,1908.528,1908.528,1906.675,1907.215,649799.9998
1604548800000,1907.245,1908.448,1906.745,1907.005,392910.0004
1604550600000,1906.995,1907.488,1905.565,1906.158,517139.9969
