asset,group,driver,lookback,horizon,tradeable,n,ic,nw_t,p_null,hit,ic_h1,ic_h2,stable,qspread_bp
EURUSD,fx,real10,1,1,1,5186,-0.022818695279274367,-0.764274292350378,,0.44138064018511375,-0.008264103133387057,-0.03943153348751155,0,5.296787406100089
EURUSD,fx,real10,1,5,1,5182,-0.018334852050357286,-1.0348022408341937,,0.4430721729062138,-0.015493993139242207,-0.02253263020349674,0,6.53371427432459
EURUSD,fx,real10,1,21,1,5166,-0.022263683212773555,-1.2822590205378421,,0.44986449864498645,-0.012952231491301851,-0.035802484207666394,0,9.81567097346533
EURUSD,fx,real10,5,0,0,5184,-0.16511112397827438,-4.898582122862358,0.0,0.5428240740740741,-0.1118095918336226,-0.2341123392302697,1,
EURUSD,fx,real10,5,1,1,5182,-0.002548131025276915,-0.6280379552002416,,0.4689309147047472,-0.0007146588847666296,-0.0028204450943101664,0,-1.0265750342728843
EURUSD,fx,real10,5,5,1,5178,-0.04359646713451086,-1.9839321267273036,0.084,0.4843568945538818,-0.027621159580372142,-0.06467001285760798,1,13.067995230456923
EURUSD,fx,real10,5,21,1,5162,-0.01738279837133092,-1.0561002495439442,,0.48663308795040683,0.0004117739285121995,-0.04227206385913579,0,11.994331666325783
EURUSD,fx,real10,21,0,0,5168,-0.2760354577000963,-5.535008723891227,0.0,0.5886222910216719,-0.2196702443174469,-0.3608071615043403,1,
EURUSD,fx,real10,21,1,1,5166,-0.013692941824735782,-1.0661689654288438,,0.4926442121564073,-0.003364964285890051,-0.026071662484998454,0,4.3337368634905475
EURUSD,fx,real10,21,5,1,5162,-0.0031997546914084023,-1.3111545186020133,,0.48179000387446724,0.02617555752715141,-0.04184308438050842,0,10.573998596965406
EURUSD,fx,real10,21,21,1,5146,0.027658840073070515,0.3757351404560205,0.563,0.47240575204041974,0.05125697724843601,1.1543175802317995e-05,0,-12.28988953880818
EURUSD,fx,be10,1,0,0,5188,0.04867396894839243,2.011726768194663,0.0005,0.39013107170393213,0.10178007254005457,-0.015181913415490635,0,
EURUSD,fx,be10,1,1,1,5186,-0.0015418777382442286,0.2287970667151928,,0.3964519861164674,-0.0040819269630433235,0.0005548224734733691,0,-2.332760057245918
EURUSD,fx,be10,1,5,1,5182,0.0016658920175827766,-0.09030749388131226,,0.3917406406792744,-0.002116720269249095,0.004129242282194912,0,0.33337448488581867
EURUSD,fx,be10,1,21,1,5166,-0.004099830617469751,0.09784665908217716,,0.40476190476190477,0.004201996508933898,-0.015957380617113943,0,-3.0025565112752575
EURUSD,fx,be10,5,0,0,5184,0.11319008316038863,3.2140417564166635,0.0,0.42476851851851855,0.19731103076952866,0.004708208023042872,0,
EURUSD,fx,be10,5,1,1,5182,-0.0055594376606004385,-0.057962406034983226,,0.4625627170976457,-0.006130736887415563,-0.005929064371722877,0,1.3857331874823948
EURUSD,fx,be10,5,5,1,5178,-0.012889027311086768,0.08985371822359627,,0.46214754731556584,0.02535079767981768,-0.06649634545206771,0,4.059589411556165
EURUSD,fx,be10,5,21,1,5162,-0.0045698693280635085,0.09205047871730376,,0.4761720263463774,0.024406725582098096,-0.04645427234240937,0,-2.76114771085504
EURUSD,fx,be10,21,0,0,5168,0.15156967039245506,1.9475578766738406,0.0,0.42724458204334365,0.2723482305518328,-0.007055475415270215,0,
EURUSD,fx,be10,21,1,1,5166,-0.0006103769274096829,0.06891949994291721,,0.4806426635694928,0.011932500164946236,-0.01564944400719123,0,0.33140137417088783
EURUSD,fx,be10,21,5,1,5162,-0.0011380629213850434,0.10297387254932769,,0.4786904300658659,0.038214885237547125,-0.05863419906506112,0,2.033144661693418
EURUSD,fx,be10,21,21,1,5146,-0.022775346783484533,0.18073287943811686,,0.48950641274776524,0.03488563217614825,-0.10416634307854238,0,12.329157315006563
USDJPY,fx,y2,1,0,0,5188,0.2552214375741554,7.54268668386164,0.0,0.2956823438704703,0.22480298066193638,0.28878106527088565,1,
USDJPY,fx,y2,1,1,1,5186,-0.0025929778493312735,0.48696229966255483,,0.39298110296953337,-0.020303298720461462,0.015005611852548121,0,
USDJPY,fx,y2,1,5,1,5182,0.020028106746283036,0.6827976311853207,,0.3811269780007719,0.01294872273827652,0.024253204441203876,0,
USDJPY,fx,y2,1,21,1,5166,0.009464483738250202,1.080861732102689,,0.3861788617886179,0.012304189735690588,0.003274863442022359,0,
USDJPY,fx,y2,5,0,0,5184,0.4580859161003616,15.551430702834644,0.0,0.28973765432098764,0.46725575510139605,0.4539327601970297,1,
USDJPY,fx,y2,5,1,1,5182,0.004663638180965436,0.5709988398925889,,0.46294866846777305,-0.0015071494570949287,0.008878849210547404,0,-6.242740943513677
USDJPY,fx,y2,5,5,1,5178,0.04593977055933544,2.5947163841820755,0.057,0.45384318269602164,0.06925567142971459,0.0187767872308665,0,-29.18013561580615
USDJPY,fx,y2,5,21,1,5162,0.01282968266753641,0.9942790281510036,,0.46609841146842307,0.025477387849189643,-0.004883607200942987,0,-25.804997976321406
USDJPY,fx,y2,21,0,0,5168,0.5659450967119055,13.746394545940465,0.0,0.2838622291021672,0.5784901362931036,0.55808482782516,1,
USDJPY,fx,y2,21,1,1,5166,0.007576575070076482,0.7231761280163466,,0.4746418892760356,0.007293199082309654,0.006439087374966175,0,-3.5497238478641613
USDJPY,fx,y2,21,5,1,5162,0.015898970542271573,0.9413996499871904,,0.4722975590856257,0.008266456831475477,0.018241561279129476,0,-10.946087080472866
USDJPY,fx,y2,21,21,1,5146,0.01886716749527818,1.3233089039918493,,0.4815390594636611,-0.002046933938506704,0.021929976150917508,0,-47.716916846922274
USDJPY,fx,y10,1,0,0,5188,0.27747326007070555,9.123325680917832,0.0,0.3353893600616808,0.2612595965891158,0.29786554975290114,1,
USDJPY,fx,y10,1,1,1,5186,0.004175424435490393,-0.30854242081350586,,0.4446586964905515,0.00891656712791497,-0.001504745748035447,0,1.8611892406229633
USDJPY,fx,y10,1,5,1,5182,0.010993581244394156,0.4642487319177013,,0.4423002701659591,0.014780185716616375,0.00303803284679051,0,-4.795059753214712
USDJPY,fx,y10,1,21,1,5166,0.016222207769032763,0.8056819566796718,,0.4326364692218351,0.021779412074081045,0.004268085817007894,0,-10.4123556208585
USDJPY,fx,y10,5,0,0,5184,0.4869972748739843,17.30845133906323,0.0,0.2957175925925926,0.47933296760952504,0.4960481891312599,1,
USDJPY,fx,y10,5,1,1,5182,0.0030186735787952395,0.34040667467782587,,0.4781937475878039,0.0031141075363242546,-0.0008816084230069423,0,-3.6129173516192328
USDJPY,fx,y10,5,5,1,5178,0.036799176887883644,1.641932749255758,0.123,0.47508690614136734,0.03703780788027452,0.028582814226755134,1,-19.59175339747185
USDJPY,fx,y10,5,21,1,5162,0.016974166302597574,0.7307701751810574,,0.47268500581170086,0.012362367365872082,0.010497095822654024,0,-10.752007922979242
USDJPY,fx,y10,21,0,0,5168,0.5492852621014961,12.945360950224275,0.0,0.30727554179566563,0.5145040938770008,0.5851053947694302,1,
USDJPY,fx,y10,21,1,1,5166,0.002502542181402313,0.4307095331235771,,0.4878048780487805,0.0030502377806386253,-0.00453317147838186,0,-3.05078226642563
USDJPY,fx,y10,21,5,1,5162,0.008162954153442224,0.6791198703252518,,0.4969004261913987,-0.004424508993052311,0.007476522196744663,0,-10.789531212109775
USDJPY,fx,y10,21,21,1,5146,0.010162668654608775,0.6807908991875355,,0.4984453944811504,-0.016927992710490773,0.01490757198925116,0,-25.78184159040986
USDJPY,fx,y30,1,0,0,5188,0.23136659231917517,9.00758444617781,0.0,0.3510023130300694,0.23032926563860548,0.23497574798462526,1,
USDJPY,fx,y30,1,1,1,5186,-0.008750882399919497,-0.797810062232804,,0.4473582722715002,-0.006527213705299156,-0.011856637622248997,0,3.6501997784615443
USDJPY,fx,y30,1,5,1,5182,-0.00035039609087828515,0.1331792336978512,,0.4423002701659591,0.0022419809472094755,-0.006867915935684845,0,1.4953573577480594
USDJPY,fx,y30,1,21,1,5166,0.012015956831072904,1.061518394357005,,0.4357336430507162,0.018160230435876727,-0.00012447281306573565,0,-11.611606691728486
USDJPY,fx,y30,5,0,0,5184,0.4022479785789109,14.871980711859639,0.0,0.3298611111111111,0.39011857719969206,0.4143012268093376,1,
USDJPY,fx,y30,5,1,1,5182,0.0026695033483521034,0.07935068754573994,,0.4828251640293323,-0.0026173684492255757,0.006658483201102978,0,-4.132069643332592
USDJPY,fx,y30,5,5,1,5178,0.029188274197380605,1.7219206596639132,0.2085,0.47856315179606024,0.02090434331995336,0.030496966419495505,1,-17.87271886452521
USDJPY,fx,y30,5,21,1,5162,0.03251284162269213,1.2393685069546134,0.279,0.4695854320030996,0.027934409371263038,0.025706068545754808,1,-23.220232315159212
USDJPY,fx,y30,21,0,0,5168,0.4712047601924014,10.73005397892935,0.0,0.32759287925696595,0.4268090687980294,0.5149660240781968,1,
USDJPY,fx,y30,21,1,1,5166,0.007514157194412216,0.5526389462988439,,0.4883855981416957,0.0030207250780721912,0.008401110166315888,0,-4.3090114923758165
USDJPY,fx,y30,21,5,1,5162,0.022321816501593206,1.142039369130993,,0.49070127857419604,0.008126163187525104,0.025429361358964314,0,-15.412734339921876
USDJPY,fx,y30,21,21,1,5146,0.04869902982601574,1.3526113229917793,0.3115,0.4846482705013603,0.025453428602513074,0.0474907588003183,1,-42.502067047720594
USDJPY,fx,slope,1,0,0,5188,0.08543051954567808,2.9902545383906984,0.0,0.3997686969930609,0.12661459052010976,0.03875341035658691,1,
USDJPY,fx,slope,1,1,1,5186,-0.0015733456567177553,-1.4064583012841532,,0.435210181257231,0.008609784145137925,-0.01468283423850346,0,2.5706364809616895
USDJPY,fx,slope,1,5,1,5182,0.00019335800247632023,-0.2756266306993934,,0.4338093400231571,0.020140867525658846,-0.02458020607457484,0,0.7560166577522645
USDJPY,fx,slope,1,21,1,5166,0.005053995876665823,-0.16791707712831647,,0.4334107626790554,0.010811432264436522,-0.00407042111204375,0,-5.129229470682685
USDJPY,fx,slope,5,0,0,5184,0.13864545995404384,3.6274491541899896,0.0,0.423804012345679,0.17811019819844498,0.09252485261394919,1,
USDJPY,fx,slope,5,1,1,5182,-0.007808470041474159,-0.2120213154302095,,0.4828251640293323,-0.0003181772999484104,-0.016176611139288265,0,1.3015413490116108
USDJPY,fx,slope,5,5,1,5178,-0.007798756786502225,-0.6224251864439738,,0.4862881421398223,-0.006819277920716214,-0.011069218915941826,0,7.769154190543291
USDJPY,fx,slope,5,21,1,5162,-0.007722621300757305,-0.14539435010790147,,0.48488957768306856,-0.006660041539066803,-0.012928599218670279,0,11.551022584889619
USDJPY,fx,slope,21,0,0,5168,0.0724882610915477,0.7260297901655322,0.1495,0.46400928792569657,0.09123982010781387,0.04622574639048147,1,
USDJPY,fx,slope,21,1,1,5166,-0.007414496824788242,-0.10768131455313774,,0.49361207897793263,-0.0009964198806224457,-0.016397613720200935,0,2.03004042221434
USDJPY,fx,slope,21,5,1,5162,-0.007242785121721964,-0.1369724371095888,,0.5025184037194885,0.003464400465550426,-0.022940712594603244,0,4.586308685083648
USDJPY,fx,slope,21,21,1,5146,-0.02395768198081987,-0.781674914806567,,0.5007773027594248,-0.0350289757652689,-0.018296907863714372,0,28.948799016718773
USDJPY,fx,real10,1,0,0,5188,0.23638259910932372,5.561461059820902,0.0,0.34521973785659216,0.22455635886597014,0.25304585482063396,1,
USDJPY,fx,real10,1,1,1,5186,-0.003396540217519213,-0.931679891715442,,0.4361743154647127,0.007463198239286268,-0.01702748289193172,0,2.082290462715192
USDJPY,fx,real10,1,5,1,5182,0.01048195864733939,0.1514055860984722,,0.4291779235816287,0.018198457104884862,-0.0009555237550772176,0,-0.14454280513495577
USDJPY,fx,real10,1,21,1,5166,0.014833092294821942,-0.1351843826588345,,0.4260549748354626,0.005953036582312736,0.02139911738728227,0,-0.18196823620474967
USDJPY,fx,real10,5,0,0,5184,0.4058069401054478,10.070797438533932,0.0,0.3221450617283951,0.3892530513566969,0.42404377178157027,1,
USDJPY,fx,real10,5,1,1,5182,0.012066830280483023,0.10485186706459233,,0.47568506368197605,0.024511217545101993,-0.00595151766000448,0,-2.4698397055521277
USDJPY,fx,real10,5,5,1,5178,0.024936691569324317,0.7549040638520698,,0.47856315179606024,0.03710641055984215,0.006435915615668774,0,-9.787494132428
USDJPY,fx,real10,5,21,1,5162,0.012336464830192352,-0.17837994885039163,,0.46667958155753586,-0.010723253085947931,0.02920291753587803,0,3.8543159670423597
USDJPY,fx,real10,21,0,0,5168,0.5147132097597424,5.656938768767705,0.0,0.31443498452012386,0.48833613651271957,0.5386981574425956,1,
USDJPY,fx,real10,21,1,1,5166,0.01437067077433557,-0.09748375813828537,,0.4812233836624081,0.012781873935614144,0.01264259333359369,0,-3.1327311452809012
USDJPY,fx,real10,21,5,1,5162,0.011181009418773372,-0.1999840537726776,,0.4860519178612941,-0.013074385418989032,0.03245079788624159,0,-7.8311344995652785
USDJPY,fx,real10,21,21,1,5146,-0.04923586445897541,-1.6680900856944039,0.302,0.5052467936261174,-0.09768368988762764,-0.017831770100735084,0,50.97893140652494
USDJPY,fx,be10,1,0,0,5188,0.11773559497913921,2.810635916067472,0.0,0.35408635312259057,0.09990462915502932,0.13845742698981608,1,
USDJPY,fx,be10,1,1,1,5186,0.01523352705488594,1.2631852604577225,,0.3945237177015041,0.007891134998138732,0.02558343273547877,0,-4.671405761146455
USDJPY,fx,be10,1,5,1,5182,0.001250740381400493,0.33087603159344614,,0.3967580084909301,-0.0002040960044701222,0.0005152673660838019,0,2.1760762687308555
USDJPY,fx,be10,1,21,1,5166,-0.005030883632025333,1.0720860684686702,,0.3983739837398374,0.0057121646849401,-0.019941521224773807,0,8.461217322098106
USDJPY,fx,be10,5,0,0,5184,0.18838425974649947,7.034722087710986,0.0,0.3900462962962963,0.1432807773839475,0.24500609039105575,1,
USDJPY,fx,be10,5,1,1,5182,-0.013004686349185815,0.270180384841897,,0.4615978386723273,-0.03127583708589992,0.00993500550826236,0,2.576732830412871
USDJPY,fx,be10,5,5,1,5178,0.014996982763340612,1.1187920036310237,,0.4619544225569718,-0.010674333794844238,0.04446273625020736,0,-9.818803974132756
USDJPY,fx,be10,5,21,1,5162,-0.02539408616035603,1.1289694201218856,0.385,0.4854707477721813,-0.010048815637346775,-0.04762924854293974,0,-7.1842255909317085
USDJPY,fx,be10,21,0,0,5168,0.1986263163478403,4.64233971302459,0.0,0.41544117647058826,0.16669446752548728,0.23868679018461864,1,
USDJPY,fx,be10,21,1,1,5166,-0.014827657002849236,0.7936259954744858,,0.48683701122725515,-0.013922023029034197,-0.017027966336528248,0,-1.055362871953211
USDJPY,fx,be10,21,5,1,5162,-0.010338704303499712,1.1487370660426153,,0.49941882991088726,-0.002637605295095457,-0.02244209644522425,0,-8.220404447667661
USDJPY,fx,be10,21,21,1,5146,0.05696903474330966,2.518079083055165,0.2395,0.48173338515351727,0.07408392299873608,0.02575921140606097,1,-80.63030089054908
GBPUSD,fx,y2,1,0,0,5200,-0.05436159532095601,-1.3793445679198582,0.0005,0.4078846153846154,0.022781969283713756,-0.130591676375715,0,
GBPUSD,fx,y2,1,1,1,5198,-0.001801643365640246,0.39395024439685555,,0.38764909580607926,0.012908413364287667,-0.016124258680791172,0,
GBPUSD,fx,y2,1,5,1,5194,0.011492876493936833,0.6760458169442543,,0.3817866769349249,0.020680111478128142,0.004351745709233529,0,
GBPUSD,fx,y2,1,21,1,5178,0.013893156033528987,1.0773131010628632,,0.3773657782927771,0.04009602513746712,-0.012689553713819319,0,
GBPUSD,fx,y2,5,0,0,5196,-0.0694893292981868,-2.089516580294469,0.005,0.49230177059276364,0.020680601100184923,-0.16324137681518752,0,
GBPUSD,fx,y2,5,1,1,5194,0.015348012921981208,0.6868139928809327,,0.45456295725837503,0.024324865082872058,0.00589066106218468,0,-0.9251126906587878
GBPUSD,fx,y2,5,5,1,5190,0.006059121106257106,0.1785435711187209,,0.461271676300578,0.019691021175910286,-0.008139076044167462,0,-2.434834754888259
GBPUSD,fx,y2,5,21,1,5174,0.019484766724287166,0.8801035901310261,,0.45593351372245844,0.06680701212454787,-0.031194576857760222,0,-26.34161251912615
GBPUSD,fx,y2,21,0,0,5180,-0.07968124640835186,0.011816984310102259,0.079,0.5158301158301158,0.04316881494919963,-0.20705113134328773,0,
GBPUSD,fx,y2,21,1,1,5178,0.0009176312356990358,0.7440072022047476,,0.47585940517574354,0.03860296954965175,-0.036140789004833786,0,-2.558691680681396
GBPUSD,fx,y2,21,5,1,5174,-0.018918649857570764,0.6510840208549286,,0.4951681484344801,0.030256097333079632,-0.06896248609941909,0,-12.28631686867725
GBPUSD,fx,y2,21,21,1,5158,-0.0040508336989146295,0.813784524580102,,0.49166343544009306,0.04956054963808665,-0.06428740222414464,0,-47.68936282818189
GBPUSD,fx,y10,1,0,0,5200,-0.010509489819249327,0.3149905099548049,,0.4473076923076923,0.06164978840186701,-0.08977195078981003,0,
GBPUSD,fx,y10,1,1,1,5198,0.0036954832186006565,0.8627146286499611,,0.4413235859946133,0.0056831895944663025,0.0004482550502511721,0,-0.20494920455472337
GBPUSD,fx,y10,1,5,1,5194,0.015236956877098737,1.181489586687583,,0.4370427416249519,0.010133671600699916,0.021880425374551298,0,-5.5521091580785935
GBPUSD,fx,y10,1,21,1,5178,0.018830086228048774,0.9815713814244046,,0.4314407106991116,0.05054712526115237,-0.019215467841576864,0,-8.42781340233781
GBPUSD,fx,y10,5,0,0,5196,-0.0015641688858423599,0.04147314112126513,,0.4824865280985373,0.09993357291770319,-0.11568840336372994,0,
GBPUSD,fx,y10,5,1,1,5194,0.026180210917339474,1.2146925260637815,0.063,0.4699653446284174,0.029507127225493476,0.020485488103537744,1,-3.0105647238098405
GBPUSD,fx,y10,5,5,1,5190,0.019098253667885333,0.5962412565218944,,0.4689788053949904,0.06786857170316304,-0.039230954483135475,0,-7.315573061284127
GBPUSD,fx,y10,5,21,1,5174,0.03594058436114954,0.6742745825126929,0.211,0.46405102435253187,0.10443943659981986,-0.048702687903380275,0,-19.271786802210425
GBPUSD,fx,y10,21,0,0,5180,0.02471133225235007,0.8040381866225647,,0.4777992277992278,0.14812368921979444,-0.11210282753847942,0,
GBPUSD,fx,y10,21,1,1,5178,0.01141211533650368,0.7686722637869077,,0.4835843955195056,0.04645292956110224,-0.02842148990580879,0,-2.4655264554760934
GBPUSD,fx,y10,21,5,1,5174,0.005979775037240596,0.6073900015579856,,0.4835717046772323,0.06811533227660385,-0.06418914399462104,0,-4.206936007198055
GBPUSD,fx,y10,21,21,1,5158,0.02674840540932158,0.9784843950981532,0.568,0.48119426134160526,0.08254223413151296,-0.03873675543342812,0,-28.148470917333203
GBPUSD,fx,y30,1,0,0,5200,0.007955705867086429,1.3550593963211428,,0.44153846153846155,0.05796733379995979,-0.04740024965695679,0,
GBPUSD,fx,y30,1,1,1,5198,0.011639630674417626,1.3841687920191574,,0.4403616775682955,0.014612818399487425,0.007910604829097742,0,-2.426961499442161
GBPUSD,fx,y30,1,5,1,5194,0.018737788999513897,1.2881668198705458,,0.43299961494031575,0.01799580627630368,0.020195139373120608,0,-10.088369062819735
GBPUSD,fx,y30,1,21,1,5178,0.017741235265760043,1.4642780279952312,,0.428930088837389,0.048370773089703216,-0.01888054387734388,0,-16.111295019388166
GBPUSD,fx,y30,5,0,0,5196,0.04791374407888108,1.460229272389105,0.0635,0.46150885296381833,0.1468642718465412,-0.06176883025994073,0,
GBPUSD,fx,y30,5,1,1,5194,0.024791941794257994,1.389794425580082,,0.4711205236811706,0.03385280079689458,0.01317843181282728,0,-1.539309129741674
GBPUSD,fx,y30,5,5,1,5190,0.012344831000015731,0.895449533294135,,0.47803468208092487,0.06925089396805169,-0.052984401114310846,0,-4.729830052065197
GBPUSD,fx,y30,5,21,1,5174,0.03176905477406184,1.2271002051948317,0.2715,0.46656358716660223,0.09464543339113092,-0.043754729777982435,0,-25.33213626271006
GBPUSD,fx,y30,21,0,0,5180,0.07150157948288713,1.6768876718873487,0.15,0.4640926640926641,0.21285822702254356,-0.0840340300158497,0,
GBPUSD,fx,y30,21,1,1,5178,0.010545652605826033,1.1238588635874107,,0.48493626882966395,0.04303711574410201,-0.02607310222550608,0,-1.2972937619491842
GBPUSD,fx,y30,21,5,1,5174,0.007934313318269768,1.0528112652595236,,0.4808658678005412,0.06598533811939722,-0.058965759892988676,0,-3.490585179859078
GBPUSD,fx,y30,21,21,1,5158,0.037529111422883954,1.581952561440026,0.4215,0.478867778208608,0.10636659829139575,-0.03998115649224189,0,-40.293820476958594
GBPUSD,fx,slope,1,0,0,5200,0.03832764104001122,2.4113781648488324,0.005,0.41923076923076924,0.033539802744683544,0.04434630057945648,1,
GBPUSD,fx,slope,1,1,1,5198,0.012761610078583022,0.7944089556079975,,0.42670257791458255,0.007367226154430546,0.01731877083887493,0,-1.2994777577262928
GBPUSD,fx,slope,1,5,1,5194,0.01599978212328167,0.9417200552131535,,0.4272237196765499,0.00962933753529114,0.02346179024330128,0,-10.489531058013275
GBPUSD,fx,slope,1,21,1,5178,0.007644741613195297,0.08214946721300088,,0.4283507145616068,0.02935358002769195,-0.018630108775251883,0,-0.6263497483206316
GBPUSD,fx,slope,5,0,0,5196,0.09834623213991364,2.325508717597699,0.0,0.4336027713625866,0.12030780254430523,0.0749574045682018,1,
GBPUSD,fx,slope,5,1,1,5194,0.019573309118712023,0.935432209784489,,0.4732383519445514,0.010349621809659794,0.03203525470996703,0,-3.4683513637733037
GBPUSD,fx,slope,5,5,1,5190,0.0230448926359325,0.6762100336166059,,0.4649325626204239,0.06733495001130026,-0.02796031048284344,0,-7.064396551769286
GBPUSD,fx,slope,5,21,1,5174,0.010297408751933836,-0.012148718463513623,,0.47081561654425974,0.053565384084829915,-0.03954780863937172,0,10.683437112912147
GBPUSD,fx,slope,21,0,0,5180,0.14786356120583802,1.0705080752997467,0.0065,0.42027027027027025,0.15870109842632846,0.13532409558004618,1,
GBPUSD,fx,slope,21,1,1,5178,0.007489338646012713,0.09718999418177535,,0.48667439165701043,0.01946582531282053,-0.0054620621824232815,0,-2.044222449438512
GBPUSD,fx,slope,21,5,1,5174,0.013469836641459253,-0.011903075587519856,,0.48260533436412834,0.05091627081351517,-0.02775366835882432,0,-2.8657851609104834
GBPUSD,fx,slope,21,21,1,5158,0.02574073603276158,0.09517961464459528,0.6065,0.48158200853043814,0.04076918738468825,0.0091317390991368,0,-10.486680959542731
GBPUSD,fx,real10,1,0,0,5200,-0.06371441460043224,-3.315619473546504,0.001,0.4571153846153846,-0.013197587655468622,-0.11932771459307982,0,
GBPUSD,fx,real10,1,1,1,5198,-0.0026996756691535103,1.1045968016448273,,0.43728357060407846,0.009852837568036165,-0.0172441296421596,0,-1.3460758507941928
GBPUSD,fx,real10,1,5,1,5194,0.00935953720887733,0.42684988810559926,,0.43242202541393915,0.00898862989687512,0.011228638234647814,0,-1.5365701918289243
GBPUSD,fx,real10,1,21,1,5178,-0.004323734390610569,-0.357677410774951,,0.44013132483584394,0.011647478506102493,-0.02431293796116827,0,2.9132456708290593
GBPUSD,fx,real10,5,0,0,5196,-0.12729121889097939,-3.7691994592957268,0.0,0.5217474980754426,-0.05775563925646611,-0.20747727504136598,1,
GBPUSD,fx,real10,5,1,1,5194,0.01445073534886845,0.4712449786099976,,0.4711205236811706,0.019573416466305664,0.007895413092317848,0,-2.7767853157754074
GBPUSD,fx,real10,5,5,1,5190,-0.003829525855216625,-0.8872674897128744,,0.4772639691714836,0.028645852016463805,-0.04324424867426107,0,2.8788998583413203
GBPUSD,fx,real10,5,21,1,5174,0.0012037417362930805,-0.584770613585715,,0.47642056436026287,0.030032646843712017,-0.035464777260722564,0,6.765182724537012
GBPUSD,fx,real10,21,0,0,5180,-0.1661190690573824,-3.6897452639760338,0.0,0.5532818532818533,-0.09815556543138584,-0.24997633879899162,1,
GBPUSD,fx,real10,21,1,1,5178,-0.005234501296053429,-0.36631196372932856,,0.49382000772499035,0.011085633393027294,-0.02420776741499002,0,0.6029790011959164
GBPUSD,fx,real10,21,5,1,5174,-0.010458016185069823,-0.725915291094828,,0.4967143409354465,0.01823035246149427,-0.043572547355003696,0,6.125648042584506
GBPUSD,fx,real10,21,21,1,5158,0.020243345959864836,-0.27425844791313053,,0.4833268708801861,0.02119270500053258,0.01191690921567782,0,-6.7370066716445445
GBPUSD,fx,be10,1,0,0,5200,0.07641606737671011,5.231502386804529,0.0,0.37653846153846154,0.10459089971711927,0.04590239396376112,1,
GBPUSD,fx,be10,1,1,1,5198,0.00990868809270477,-0.4989515335097953,,0.39322816467872257,0.0031225087723927613,0.015920971143119703,0,-2.640276399097096
GBPUSD,fx,be10,1,5,1,5194,0.021128484311497466,0.6471449523734177,,0.39237581825182904,0.016174697011061494,0.025845378915964196,0,-8.868717556641053
GBPUSD,fx,be10,1,21,1,5178,0.03231152598842815,1.711886684015198,0.018,0.3787176516029355,0.06707521463044566,-0.008010224992040441,0,-22.944553684771844
GBPUSD,fx,be10,5,0,0,5196,0.17009268834955635,5.743062603914943,0.0,0.4133949191685912,0.21893582048485544,0.11347647150056626,1,
GBPUSD,fx,be10,5,1,1,5194,0.013895044636482225,0.7268552142404848,,0.46110897189064304,0.012478977403519158,0.014573703649666947,0,-3.017506722950193
GBPUSD,fx,be10,5,5,1,5190,0.04295159577972484,1.8193749859075583,0.085,0.44990366088631983,0.09022632569496136,-0.01334696731555688,0,-16.55429078273257
GBPUSD,fx,be10,5,21,1,5174,0.038646706196310956,1.8475070480910578,0.158,0.44588326246617704,0.10032455006655518,-0.031400204813342034,0,-33.86407506860834
GBPUSD,fx,be10,21,0,0,5180,0.27588374263751014,5.003043369992941,0.0,0.37258687258687256,0.3677337384324692,0.16409899369734682,1,
GBPUSD,fx,be10,21,1,1,5178,0.024143057540634196,1.246252622497837,,0.47373503283120894,0.06298975241667705,-0.022234149155877608,0,-4.4268940226056275
GBPUSD,fx,be10,21,5,1,5174,0.021144243533195963,1.5866513649313407,,0.4824120603015075,0.09074196312656975,-0.061410729851489876,0,-18.681373249891113
GBPUSD,fx,be10,21,21,1,5158,0.032872995263046746,1.271355681329079,0.489,0.4782861574253587,0.13082406948981368,-0.07496080721480734,0,-59.8177165213541
AUDUSD,fx,y2,1,0,0,5203,-0.023717731337891686,-0.13867464012373937,,0.39669421487603307,0.05381203778094511,-0.10435264484029075,0,
AUDUSD,fx,y2,1,1,1,5201,-0.008498678821431854,1.3201087036057284,,0.38377235147087096,0.005481309224390618,-0.022282332349603653,0,
AUDUSD,fx,y2,1,5,1,5197,-0.0027171413049337343,0.5266228164959325,,0.38195112564941314,0.01698312995793772,-0.021974584131159505,0,
AUDUSD,fx,y2,1,21,1,5181,-0.004824147349588028,0.273474661170703,,0.38255163095927425,0.01814835978456139,-0.028787872103381764,0,
AUDUSD,fx,y2,5,0,0,5199,-0.024224084539787655,0.5942585727184956,,0.4741296403154453,0.07152973108432865,-0.12516139320912462,0,
AUDUSD,fx,y2,5,1,1,5197,-0.006084374425069608,0.632807072605568,,0.45795651337309984,0.011682221752169038,-0.02421153328480088,0,0.5360736019713921
AUDUSD,fx,y2,5,5,1,5193,-0.024182111323270528,-0.3751369848449852,,0.45907953013672254,-0.007974231082477544,-0.04190695047987011,0,4.816355196201987
AUDUSD,fx,y2,5,21,1,5177,-0.02710206444640894,-0.20681536541605702,0.3485,0.4800077264825188,0.01383862437540182,-0.07261195213802585,0,-3.08179295478806
AUDUSD,fx,y2,21,0,0,5183,-0.08209678248126732,0.6612393913910817,0.072,0.5220914528265483,0.01263333888929479,-0.1859137740539933,0,
AUDUSD,fx,y2,21,1,1,5181,-0.01528847939532649,0.19254496222912973,,0.47616290291449526,0.0017814968873811948,-0.03207613483584275,0,-1.9568681575994828
