date,side,level,touch_ts,touch_close,fwd_ret_15m,outcome_15m,fwd_ret_60m,outcome_60m,fwd_ret_240m,outcome_240m,outcome_1440m,fwd_ret_1440m
2020-11-30,call,0.9049773755656109,2020-11-30 13:00:00,0.90474,0.0,reject,0.00019895218515819657,reject,0.00095054932908889,break,,
2020-11-30,call,0.9049773755656109,2020-11-30 13:21:00,0.90496,-0.0002873055162659899,reject,-0.0011050212164073203,reject,0.0010939710042432438,break,,
2020-11-30,call,0.9049773755656109,2020-11-30 15:31:00,0.90478,0.001569442295364487,break,0.001646809169079777,break,0.001834700148102275,break,,
2020-12-01,call,0.9049773755656109,2020-12-01 14:30:00,0.90477,-0.0007515722227748878,reject,-0.00175735269737054,reject,-0.005205742895984633,reject,,
2021-05-07,call,0.9049773755656109,2021-05-07 12:34:00,0.90394,-0.0012168949266544438,reject,0.0017036528973162213,break,-0.002522291302520019,reject,,
2021-05-07,call,0.9049773755656109,2021-05-07 13:06:00,0.90487,0.0006299247405705533,break,-0.0008288483428557925,reject,-0.003746394509708595,reject,,
2021-05-12,call,0.9049773755656109,2021-05-12 01:53:00,0.90483,9.946619807021939e-05,reject,0.0006078489882077598,break,0.00019893239614066083,break,,
2021-05-12,call,0.9049773755656109,2021-05-12 07:04:00,0.90478,0.0005968301686598565,break,-0.0003315723159221795,reject,-0.0004863060633524263,reject,,
2021-05-12,call,0.9049773755656109,2021-05-12 08:07:00,0.90473,-0.0005194920031391659,reject,0.00014368927746399862,reject,0.00012158323477717836,reject,,
2021-05-12,call,0.9049773755656109,2021-05-12 08:38:00,0.90492,-0.0005304336294920109,reject,-8.840560491529814e-05,reject,0.0009061574503823611,break,,
2021-05-12,call,0.9049773755656109,2021-05-12 09:04:00,0.90492,-0.00033152101843247905,reject,-0.0012597798700436647,reject,-0.0014144896786455474,reject,,
2021-05-12,call,0.9049773755656109,2021-05-12 09:31:00,0.90481,-0.000563654247853207,reject,-0.0012820371127640895,reject,0.001768327052088292,break,,
2021-05-12,call,0.9049773755656109,2021-05-12 11:38:00,0.90482,0.00020998651665538048,break,0.0011051921929223774,break,0.004487080303264834,break,,
2021-05-12,call,0.9049773755656109,2021-05-12 12:59:00,0.90474,-0.0011826602117736007,reject,0.002011627649932679,break,0.004984857528129716,break,,
2021-05-12,call,0.9049773755656109,2021-05-12 13:18:00,0.90502,0.0012596406709242114,break,0.0029833594837682664,break,0.0036905261762170127,break,,
2021-05-14,call,0.9049773755656109,2021-05-14 10:18:00,0.90504,-0.0002430831786440768,reject,-0.0005303632988595819,reject,-0.0038893308583045627,reject,,
2021-05-14,call,0.9049773755656109,2021-05-14 11:29:00,0.9047,-0.0008621642533436225,reject,-0.0015695810765999907,reject,-0.001591687852326773,reject,,
2021-05-19,call,0.9049773755656109,2021-05-19 19:02:00,0.90461,-0.00047534296547691035,reject,-0.0010501763190767788,reject,,,,
2021-05-21,call,0.8968609865470852,2021-05-21 06:38:00,0.8966,-2.2306491188839317e-05,reject,0.0006357349988848071,break,-0.0004907428061565744,reject,,
2021-05-21,call,0.8968609865470852,2021-05-21 07:12:00,0.89659,-0.00012268706989815303,reject,0.0003680612096945701,break,-0.00021191402982412288,reject,,
2021-05-21,call,0.8968609865470852,2021-05-21 07:30:00,0.89712,0.00018949527376488362,break,2.2293561619424196e-05,break,-0.00018949527376499464,break,,
2021-05-21,call,0.8968609865470852,2021-05-21 09:27:00,0.89678,-0.0001784161109749105,reject,-0.0010370436450410914,reject,0.002341711456544493,break,,
2021-05-21,call,0.8968609865470852,2021-05-21 10:57:00,0.89671,-0.00015612628385996974,reject,0.0018400597740630964,break,0.0017062372450402652,break,,
