pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
GBP/USD,2026-08-01,long,0.00191654202854579,12533912050.64561,1.34838,0.007425500000000007,0.002389999999999892,0.0012199999999999989,2026-08-02,0.32186384755233854,0.16429870042421355,,,
GBP/USD,2026-08-02,long,0.0017621085261190245,12449315244.434952,1.3496,0.007294,0.008549999999999836,0.006599999999999939,2026-08-03,1.1721963257471668,0.9048533040855414,,,
GBP/USD,2026-08-03,long,0.00191654202854579,12533912050.64561,1.343,0.00742299999999999,0.0036599999999999966,0.0021400000000000308,2026-08-04,0.4930621042705108,0.28829314293412817,5.9986,0.7211995381570463,0.4216849758623231
GBP/USD,2026-08-04,short,-0.0008916741268225228,2426636922.044022,1.34514,0.007442999999999989,0.0042199999999998905,0.0015799999999999148,2026-08-05,0.5669756818487031,0.2122799946258118,5.7073,0.8725986414065176,0.3267075482043268
GBP/USD,2026-08-05,short,-0.0016671652154586925,-1384260199.521981,1.34672,0.007307499999999978,0.0035199999999999676,0.0015899999999999803,2026-08-06,0.4816968867601749,0.21758467328087377,5.7265,0.724563343816137,0.32728855587149264
GBP/USD,2026-08-06,short,-0.0003009247398728123,-1396489773.41518,1.34513,0.006976499999999985,0.007460000000000022,0.004150000000000098,2026-08-07,1.0693040923099029,0.5948541532287116,5.7205,1.5390079001744603,0.8561505074697242
GBP/USD,2026-08-07,short,-0.0014176507531572541,-903114098.6084015,1.34928,0.006461499999999986,0.0014300000000000423,0.00038000000000004697,2026-08-09,0.22131084113596616,0.058809873868304226,5.4229,0.31024345546183985,0.08244231683602114
GBP/USD,2026-08-08,short,-0.0014176507531572541,-903114098.6084015,1.34928,0.006461499999999986,0.0014300000000000423,0.00038000000000004697,2026-08-09,0.22131084113596616,0.058809873868304226,,,
GBP/USD,2026-08-09,short,-0.0014176507531572541,-903114098.6084015,1.3489,0.006108499999999994,0.0047600000000000975,0.0020000000000000018,2026-08-10,0.7792420397806502,0.3274126217565693,,,
GBP/USD,2026-08-10,long,0.0011845462271019222,-1093825201.1302507,1.3509,0.006072999999999995,0.0023699999999999832,0.00012000000000012001,2026-08-11,0.39025193479334513,0.019759591635125986,5.4513,0.5108875644466403,0.025867724782134425
GBP/USD,2026-08-11,short,-0.0009720697135889024,-679901897.5624721,1.35102,0.0061249999999999916,0.005819999999999936,0.0014000000000000679,2026-08-12,0.950204081632644,0.22857142857143997,5.4315,1.2590462764450074,0.30286336546788917
GBP/USD,2026-08-12,short,-0.0009720697135889024,-679901897.5624721,1.34962,0.006071999999999989,0.003890000000000171,0.0007399999999999629,2026-08-13,0.6406455862977896,0.12187088274044207,5.4129,0.8452951213597067,0.1608016426236823
GBP/USD,2026-08-13,short,-0.0009720697135889024,-679901897.5624721,1.34888,0.005784999999999996,0.007419999999999982,0.0044599999999999085,2026-08-14,1.2826274848746737,0.7709593777009355,5.1509,1.695304605191515,1.019010584791647
GBP/USD,2026-08-14,short,-0.0009720697135889024,-679901897.5624721,1.35334,0.0059520000000000016,0.0012699999999998823,0.001000000000000112,2026-08-16,0.21337365591395868,0.1680107526881908,5.2821,0.2820268483310901,0.22206838451271477
GBP/USD,2026-08-15,short,-0.0009720697135889024,-679901897.5624721,1.35334,0.0059520000000000016,0.0012699999999998823,0.001000000000000112,2026-08-16,0.21337365591395868,0.1680107526881908,,,
GBP/USD,2026-08-16,short,-0.0009720697135889024,-679901897.5624721,1.35434,0.0055435000000000016,0.0035400000000000986,8.999999999992347e-05,2026-08-17,0.6385857310363665,0.01623523045006286,,,
GBP/USD,2026-08-17,short,-0.0009720697135889024,-679901897.5624721,1.35443,0.005504500000000001,0.003450000000000175,0.0010700000000001264,2026-08-18,0.6267599236988236,0.194386411118199,5.5196,0.7325802310016198,0.22720604265848868
GBP/USD,2026-08-18,short,-0.0009720697135889024,-679901897.5624721,1.35336,0.0055135000000000045,0.010699999999999932,0.006990000000000052,2026-08-19,1.9406910311054544,1.2677972249932068,5.4641,2.2969528100579004,1.5005327235799013
GBP/USD,2026-08-19,long,0.006125227516550027,22205221734.748093,1.36035,0.005647999999999998,0.006520000000000081,0.003270000000000106,2026-08-20,1.1543909348442074,0.5789660056657414,5.7436,1.3246862191838373,0.6643748369219685
GBP/USD,2026-08-20,long,0.007133790818171246,21577004747.532673,1.36362,0.005785499999999999,0.005740000000000078,0.0009200000000000319,2026-08-21,0.9921355111917862,0.15901823524328615,5.8382,1.144563341012845,0.1834491766083344
NAS100_USD,2026-07-28,short,-0.0003856481489785705,-1641776.2964290883,27638.0,558.2250000000006,964.0999999999985,302.40000000000146,2026-07-29,1.7270813739979354,0.5417170495767856,,,
NAS100_USD,2026-07-29,short,-0.00037395144055495875,-1590327.164792477,27335.6,585.4500000000004,1076.2999999999993,945.6000000000022,2026-07-30,1.838414894525576,1.6151678196259314,,,
NAS100_USD,2026-07-30,short,-7.315034773846556e-05,-1843693.7272576052,28281.2,603.3250000000004,645.6000000000022,89.40000000000146,2026-07-31,1.070070028591558,0.14817884224920466,,,
NAS100_USD,2026-07-31,long,0.0021954874646832627,-193864.53091594612,28191.8,603.2400000000005,80.59999999999854,266.40000000000146,2026-08-02,0.13361182945427771,0.44161527750149404,,,
NAS100_USD,2026-08-01,long,0.0021954874646832627,-193864.53091594612,28191.8,603.2400000000005,80.59999999999854,266.40000000000146,2026-08-02,0.13361182945427771,0.44161527750149404,,,
NAS100_USD,2026-08-02,long,3.2786154702440956e-05,324943.12686980027,28458.2,590.2550000000005,657.2999999999993,383.0,2026-08-03,1.113586500749674,0.6488720976527089,,,
NAS100_USD,2026-08-03,long,0.0021954874646832627,-193864.53091594612,28841.2,603.0600000000004,1123.7999999999993,880.0,2026-08-04,1.8634961695353671,1.4592246210990605,,,
NAS100_USD,2026-08-04,long,0.0044801134099937715,637549.3519290965,29721.2,648.8450000000003,540.2000000000007,204.40000000000146,2026-08-05,0.8325563115998436,0.3150213070918345,,,
NAS100_USD,2026-08-05,short,-0.012097132784776895,1291676.3541600583,29516.8,643.5300000000003,444.7999999999993,51.0,2026-08-06,0.6911876680185836,0.07925038459745462,,,
NAS100_USD,2026-08-06,short,-4.52361527650367e-05,796203.7262465514,29465.8,634.8950000000002,411.2999999999993,264.7999999999993,2026-08-07,0.6478236558801048,0.4170768394773926,,,
NAS100_USD,2026-08-07,long,5.3110207197705395e-05,576389.2189170789,29730.6,622.445,77.20000000000073,11.700000000000728,2026-08-09,0.12402702246784972,0.018796841488004125,,,
NAS100_USD,2026-08-08,long,5.3110207197705395e-05,576389.2189170789,29730.6,622.445,77.20000000000073,11.700000000000728,2026-08-09,0.12402702246784972,0.018796841488004125,,,
NAS100_USD,2026-08-09,long,5.3110207197705395e-05,576389.2189170789,29742.3,590.6400000000001,263.8999999999978,104.5,2026-08-10,0.44680346742516214,0.17692672355411077,,,
NAS100_USD,2026-08-10,short,-0.00019591759814192053,1054731.8684422565,29637.8,567.015,345.0,74.79999999999927,2026-08-11,0.6084495119176742,0.13191890867084516,,,
NAS100_USD,2026-08-11,short,-0.004319889965165515,909111.371494236,29563.0,577.2850000000001,375.0,149.5,2026-08-12,0.6495924889785807,0.25897087227279414,,,
NAS100_USD,2026-08-12,short,-0.004319889965165515,909111.371494236,29712.5,571.5,482.2000000000007,406.5,2026-08-13,0.8437445319335096,0.7112860892388452,,,
NAS100_USD,2026-08-13,short,-0.004319889965165515,909111.371494236,30119.0,562.82,250.09999999999854,52.79999999999927,2026-08-14,0.4443694253935513,0.09381329732418761,,,
NAS100_USD,2026-08-14,short,-0.004319889965165515,909111.371494236,30066.2,556.26,40.5,57.79999999999927,2026-08-16,0.07280767986193507,0.10390824434616776,,,
NAS100_USD,2026-08-15,short,-0.004319889965165515,909111.371494236,30066.2,556.26,40.5,57.79999999999927,2026-08-16,0.07280767986193507,0.10390824434616776,,,
NAS100_USD,2026-08-16,short,-0.004319889965165515,909111.371494236,30124.0,516.95,275.90000000000146,118.40000000000146,2026-08-17,0.5337073217912786,0.22903569010542885,,,
NAS100_USD,2026-08-17,short,-0.004319889965165515,909111.371494236,30005.6,504.68999999999994,606.7999999999993,554.3999999999978,2026-08-18,1.2023222175989208,1.0984961065208303,,,
NAS100_USD,2026-08-18,short,-0.004319889965165515,909111.371494236,29451.2,517.7199999999999,381.2000000000007,129.39999999999782,2026-08-19,0.7363053387931716,0.24994205361971306,,,
NAS100_USD,2026-08-19,short,-0.000736034170611863,-45929.079723768635,29580.6,495.6049999999999,482.6000000000022,327.59999999999854,2026-08-20,0.9737593446393847,0.6610102803644003,,,
NAS100_USD,2026-08-20,short,-8.267597519424083e-05,-968713.0848999419,29253.0,490.2049999999999,318.40000000000146,56.29999999999927,2026-08-21,0.6495241786599515,0.11484990973164141,,,
SPX500_USD,2026-07-28,short,-5.6748959655833985e-05,-2735754.8309264453,7426.4,73.53000000000002,175.59999999999945,81.19999999999982,2026-07-29,2.388140894872833,1.1043111655106732,,,
SPX500_USD,2026-07-29,long,0.00011592877766924903,-1568948.2641476619,7345.2,78.95499999999997,147.60000000000036,116.40000000000055,2026-07-30,1.86941928946869,1.4742574884427913,,,
SPX500_USD,2026-07-30,short,-0.010084889658368467,-21371845.78394748,7461.6,82.90499999999997,113.80000000000018,22.0,2026-07-31,1.3726554490079033,0.2653639708099633,,,
SPX500_USD,2026-07-31,long,0.00606698738440315,15785999.48192914,7483.6,83.87499999999996,13.0,39.0,2026-08-02,0.15499254843517146,0.4649776453055144,,,
SPX500_USD,2026-08-01,long,0.00606698738440315,15785999.48192914,7483.6,83.87499999999996,13.0,39.0,2026-08-02,0.15499254843517146,0.4649776453055144,,,
SPX500_USD,2026-08-02,long,0.0007916475742528339,-1159239.2392977418,7522.6,82.44499999999994,96.5,91.19999999999982,2026-08-03,1.1704772878888965,1.1061920067924058,,,
SPX500_USD,2026-08-03,long,0.00606698738440315,15785999.48192914,7613.8,83.45499999999997,156.40000000000055,145.59999999999945,2026-08-04,1.8740638667545455,1.7446528069019174,,,
SPX500_USD,2026-08-04,long,0.004200591456958902,24903407.78242768,7759.4,89.585,74.19999999999982,16.399999999999636,2026-08-05,0.8282636602109709,0.18306636155606001,,,
SPX500_USD,2026-08-05,long,0.02226669603421283,34214762.74490712,7743.0,89.98499999999999,44.0,25.399999999999636,2026-08-06,0.4889703839528811,0.2822692671000682,,,
SPX500_USD,2026-08-06,long,0.019684279220205093,30201582.19396521,7717.6,88.09499999999998,61.5,39.399999999999636,2026-08-07,0.6981099948918782,0.4472444520120284,,,
SPX500_USD,2026-08-07,,,16403686.387718523,7757.0,88.49499999999998,13.0,9.199999999999818,2026-08-09,0.1469009548562066,0.10396067574439032,,,
SPX500_USD,2026-08-08,,,16403686.387718523,7757.0,88.49499999999998,13.0,9.199999999999818,2026-08-09,0.1469009548562066,0.10396067574439032,,,
SPX500_USD,2026-08-09,,,16403686.387718523,7747.8,85.07999999999997,31.799999999999272,7.199999999999818,2026-08-10,0.37376586741889145,0.084626234132579,,,
SPX500_USD,2026-08-10,long,0.020658427090022278,55064730.681706965,7755.0,81.97499999999991,55.600000000000364,19.600000000000364,2026-08-11,0.6782555657212617,0.2390972857578577,,,
SPX500_USD,2026-08-11,long,0.021164472147199152,34183150.38722625,7735.4,83.74499999999993,45.19999999999982,16.400000000000546,2026-08-12,0.5397337154456965,0.19583258702012726,,,
SPX500_USD,2026-08-12,long,0.021164472147199152,34183150.38722625,7751.8,82.06499999999997,74.0,55.0,2026-08-13,0.9017242429781275,0.6702004508621218,,,
SPX500_USD,2026-08-13,long,0.021164472147199152,34183150.38722625,7806.8,81.76499999999996,34.099999999999454,20.400000000000546,2026-08-14,0.41704885953647003,0.24949550541185783,,,
SPX500_USD,2026-08-14,long,0.021164472147199152,34183150.38722625,7786.4,80.55499999999992,6.600000000000364,6.400000000000546,2026-08-16,0.08193159952827721,0.07944882378499847,,,
SPX500_USD,2026-08-15,long,0.021164472147199152,34183150.38722625,7786.4,80.55499999999992,6.600000000000364,6.400000000000546,2026-08-16,0.08193159952827721,0.07944882378499847,,,
SPX500_USD,2026-08-16,long,0.021164472147199152,34183150.38722625,7792.8,74.02999999999997,59.79999999999927,42.400000000000546,2026-08-17,0.8077806294745278,0.5727407807645625,,,
SPX500_USD,2026-08-17,long,0.021164472147199152,34183150.38722625,7750.4,73.78999999999992,62.599999999999454,57.19999999999982,2026-08-18,0.8483534354248479,0.7751727876406,,,
SPX500_USD,2026-08-18,long,0.021164472147199152,34183150.38722625,7693.2,73.95499999999988,66.59999999999945,34.0,2026-08-19,0.9005476303157266,0.4597390304915158,,,
SPX500_USD,2026-08-19,long,0.00011441126334403772,41073801.4314558,7727.2,72.02999999999983,87.0,72.19999999999982,2026-08-20,1.2078300708038345,1.002360127724559,,,
SPX500_USD,2026-08-20,long,0.0015340160134018489,-11375936.249062773,7655.0,72.93499999999986,52.5,19.0,2026-08-21,0.7198190169328869,0.2605059299376162,,,
US2000_USD,2026-07-28,short,-0.002990601412560813,-904016.8342923288,2950.297,41.42635,75.60699999999997,46.51999999999998,2026-07-29,1.825094414545331,1.1229567654403534,,,
US2000_USD,2026-07-29,long,0.00013691938257205275,-913804.087142409,2903.777,43.37329999999999,50.44499999999971,47.695000000000164,2026-07-30,1.163042701385408,1.0996396400550608,,,
US2000_USD,2026-07-30,short,-0.009724216157218194,-1286181.689393585,2951.472,43.205549999999995,70.80000000000018,30.04200000000037,2026-07-31,1.6386783642379321,0.6953273364185938,,,
US2000_USD,2026-07-31,short,-0.0009259474120687046,-606154.9021137637,2921.43,43.72365,10.25,20.597999999999956,2026-08-02,0.23442690626240034,0.47109516245784505,,,
US2000_USD,2026-08-01,short,-0.0009259474120687046,-606154.9021137637,2921.43,43.72365,10.25,20.597999999999956,2026-08-02,0.23442690626240034,0.47109516245784505,,,
US2000_USD,2026-08-02,short,-0.01364568645924831,-1530947.6461019048,2942.028,42.70399999999999,47.63499999999976,44.88500000000022,2026-08-03,1.1154692768827223,1.051072499063325,,,
US2000_USD,2026-08-03,short,-0.0009259474120687046,-606154.9021137637,2986.913,42.66324999999997,67.81899999999996,57.71900000000005,2026-08-04,1.5896351074988428,1.3528973999871106,,,
US2000_USD,2026-08-04,long,0.006257261690137599,-261977.5915664534,3044.632,44.92024999999997,34.94999999999982,25.05099999999993,2026-08-05,0.7780455362559168,0.5576772168454083,,,
US2000_USD,2026-08-05,long,0.02396322064817237,254704.56294619886,3019.581,45.01169999999995,34.30099999999993,18.18100000000004,2026-08-06,0.762046312403219,0.4039172037492488,,,
US2000_USD,2026-08-06,long,0.015392359979898346,57862.63233598477,3001.4,43.12174999999995,44.54999999999973,33.34999999999991,2026-08-07,1.0331213366804404,0.7733916179190304,,,
US2000_USD,2026-08-07,long,0.007672229176929813,-168925.2246973898,3034.75,43.814249999999944,4.650000000000091,6.679000000000087,2026-08-09,0.10612985501292609,0.1524389895981352,,,
US2000_USD,2026-08-08,long,0.007672229176929813,-168925.2246973898,3034.75,43.814249999999944,4.650000000000091,6.679000000000087,2026-08-09,0.10612985501292609,0.1524389895981352,,,
US2000_USD,2026-08-09,long,0.007672229176929813,-168925.2246973898,3028.071,42.22319999999995,28.34999999999991,12.742999999999938,2026-08-10,0.6714318194736529,0.3018009056632362,,,
US2000_USD,2026-08-10,long,0.01518913489870598,541872.7153531255,3015.328,41.37819999999995,26.050000000000182,13.793999999999869,2026-08-11,0.6295585598213603,0.3333639452658619,,,
US2000_USD,2026-08-11,long,0.011005875968892506,31493.184526063684,3029.122,42.13819999999996,26.15000000000009,19.2800000000002,2026-08-12,0.6205770535998243,0.45754208770190036,,,
US2000_USD,2026-08-12,long,0.011005875968892506,31493.184526063684,3048.402,41.068199999999976,23.799999999999727,3.2730000000001382,2026-08-13,0.5795238164808718,0.0796966996362183,,,
US2000_USD,2026-08-13,long,0.011005875968892506,31493.184526063684,3051.675,39.873199999999976,24.894999999999982,13.644999999999982,2026-08-14,0.6243542028229486,0.34220980508211,,,
