pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
SPX500_USD,2026-08-07,,,16403686.387718523,7757.0,88.49499999999998,55.600000000000364,21.600000000000364,2026-08-11,0.6282840838465493,0.2440815865303166,,,
SPX500_USD,2026-08-08,,,16403686.387718523,7757.0,88.49499999999998,55.600000000000364,21.600000000000364,2026-08-11,0.6282840838465493,0.2440815865303166,,,
SPX500_USD,2026-08-09,,,16403686.387718523,7747.8,85.07999999999997,55.600000000000364,4.0,2026-08-12,0.653502585801603,0.04701457451810063,,,
SPX500_USD,2026-08-10,long,0.020658427090022278,55064730.681706965,7755.0,81.97499999999991,99.40000000000055,51.80000000000018,2026-08-13,1.2125648063434054,0.6318999695029002,,,
SPX500_USD,2026-08-11,long,0.021164472147199152,34183150.38722625,7735.4,83.74499999999993,90.40000000000055,51.0,2026-08-14,1.0794674308914038,0.6089915815869609,,,
SPX500_USD,2026-08-12,long,0.021164472147199152,34183150.38722625,7751.8,82.06499999999997,74.0,41.0,2026-08-16,0.9017242429781275,0.49960397246085436,,,
SPX500_USD,2026-08-13,long,0.021164472147199152,34183150.38722625,7806.8,81.76499999999996,66.79999999999927,56.400000000000546,2026-08-17,0.8169754785054645,0.6897816914327717,,,
SPX500_USD,2026-08-14,long,0.021164472147199152,34183150.38722625,7786.4,80.55499999999992,114.59999999999945,93.19999999999982,2026-08-18,1.4226305009000009,1.1569734963689393,,,
SPX500_USD,2026-08-15,long,0.021164472147199152,34183150.38722625,7786.4,80.55499999999992,114.59999999999945,93.19999999999982,2026-08-18,1.4226305009000009,1.1569734963689393,,,
SPX500_USD,2026-08-16,long,0.021164472147199152,34183150.38722625,7792.8,74.02999999999997,123.79999999999927,65.60000000000036,2026-08-19,1.6722950155342338,0.8861272457112034,,,
SPX500_USD,2026-08-17,long,0.021164472147199152,34183150.38722625,7750.4,73.78999999999992,111.59999999999945,95.39999999999964,2026-08-20,1.5124000542078815,1.2928581108551258,,,
