instrument,date,regime,hl_75_pct,oc_med_pct,side,filled,outcome,pnl_pct,open,high,low,close
GBPUSD,2020-10-25 00:00:00+00:00,BULL,1.0321,0.3603,,False,no_fill,0.0,1.30594,1.30594,1.30404,1.30534
GBPUSD,2020-10-26 00:00:00+00:00,BULL,1.0015,0.3496,,False,no_fill,0.0,1.30531,1.3075,1.29928,1.30156
GBPUSD,2020-10-27 00:00:00+00:00,BULL,0.9797,0.342,,False,no_fill,0.0,1.30154,1.30796,1.3001,1.30306
GBPUSD,2020-10-28 00:00:00+00:00,BULL,0.9512,0.3321,,False,no_fill,0.0,1.30308,1.3064,1.29167,1.29892
GBPUSD,2020-10-29 00:00:00+00:00,RANGE,0.9333,0.3258,,False,no_fill,0.0,1.29894,1.3026,1.2881,1.29312
GBPUSD,2020-10-30 00:00:00+00:00,RANGE,0.9268,0.3235,,False,no_fill,0.0,1.29309,1.29882,1.28991,1.29517
GBPUSD,2020-11-01 00:00:00+00:00,RANGE,0.9014,0.3147,,False,no_fill,0.0,1.29267,1.29398,1.29206,1.29259
GBPUSD,2020-11-02 00:00:00+00:00,RANGE,0.8785,0.3067,,False,no_fill,0.0,1.29261,1.29428,1.28541,1.2922
GBPUSD,2020-11-03 00:00:00+00:00,RANGE,0.8519,0.2974,SELL,True,loss,-0.42593,1.29222,1.31314,1.29152,1.31199
GBPUSD,2020-11-04 00:00:00+00:00,RANGE,1.0711,0.3739,BUY,True,win,1.07108,1.31196,1.31402,1.29147,1.29662
GBPUSD,2020-11-05 00:00:00+00:00,RANGE,1.1653,0.4068,SELL,True,win,1.16532,1.2966,1.31581,1.29403,1.31386
GBPUSD,2020-11-06 00:00:00+00:00,RANGE,1.2758,0.4454,,False,no_fill,0.0,1.31388,1.31772,1.30926,1.31559
GBPUSD,2020-11-08 00:00:00+00:00,BULL,1.2384,0.4323,,False,no_fill,0.0,1.31628,1.31822,1.31516,1.31798
GBPUSD,2020-11-09 00:00:00+00:00,BULL,1.2034,0.4201,,False,no_fill,0.0,1.31802,1.32081,1.31185,1.3169
GBPUSD,2020-11-10 00:00:00+00:00,BULL,1.1673,0.4075,,False,no_fill,0.0,1.31687,1.32784,1.31573,1.3261
GBPUSD,2020-11-11 00:00:00+00:00,BULL,1.1741,0.4098,,False,no_fill,0.0,1.32606,1.33139,1.31916,1.32234
GBPUSD,2020-11-12 00:00:00+00:00,BULL,1.1454,0.3998,,False,no_fill,0.0,1.32236,1.32284,1.31064,1.31214
GBPUSD,2020-11-13 00:00:00+00:00,BULL,1.1636,0.4062,,False,no_fill,0.0,1.31216,1.32006,1.31092,1.31958
GBPUSD,2020-11-15 00:00:00+00:00,BULL,1.1563,0.4036,,False,no_fill,0.0,1.31768,1.3224,1.31764,1.32198
GBPUSD,2020-11-16 00:00:00+00:00,BULL,1.1241,0.3924,,False,no_fill,0.0,1.32196,1.32425,1.31656,1.32216
GBPUSD,2020-11-17 00:00:00+00:00,BULL,1.0898,0.3804,,False,no_fill,0.0,1.32213,1.32726,1.31932,1.32567
GBPUSD,2020-11-18 00:00:00+00:00,BULL,1.0633,0.3712,,False,no_fill,0.0,1.32564,1.33124,1.32438,1.32516
GBPUSD,2020-11-19 00:00:00+00:00,BULL,1.0311,0.3599,,False,no_fill,0.0,1.32512,1.32794,1.31961,1.32474
GBPUSD,2020-11-20 00:00:00+00:00,BULL,0.9998,0.349,,False,no_fill,0.0,1.32476,1.32976,1.32476,1.32844
GBPUSD,2020-11-22 00:00:00+00:00,BULL,0.9773,0.3412,,False,no_fill,0.0,1.32968,1.33049,1.32851,1.33038
GBPUSD,2020-11-23 00:00:00+00:00,BULL,0.9498,0.3316,,False,no_fill,0.0,1.33036,1.33976,1.3264,1.33266
GBPUSD,2020-11-24 00:00:00+00:00,BULL,0.9241,0.3226,,False,no_fill,0.0,1.33268,1.33805,1.3293,1.33616
GBPUSD,2020-11-25 00:00:00+00:00,BULL,0.9036,0.3154,,False,no_fill,0.0,1.33618,1.33936,1.33041,1.33838
GBPUSD,2020-11-26 00:00:00+00:00,BULL,0.8793,0.3069,,False,no_fill,0.0,1.3384,1.33976,1.33221,1.33535
GBPUSD,2020-11-27 00:00:00+00:00,BULL,0.8585,0.2997,,False,no_fill,0.0,1.33538,1.33818,1.32869,1.3315
GBPUSD,2020-11-29 00:00:00+00:00,BULL,0.8424,0.2941,,False,no_fill,0.0,1.33336,1.33352,1.33064,1.3332
GBPUSD,2020-11-30 00:00:00+00:00,BULL,0.8187,0.2858,,False,no_fill,0.0,1.33323,1.33854,1.33054,1.33356
GBPUSD,2020-12-01 00:00:00+00:00,BULL,0.7939,0.2771,SELL,True,win,0.51677,1.33358,1.34422,1.3316,1.34218
GBPUSD,2020-12-02 00:00:00+00:00,BULL,0.8222,0.287,,False,no_fill,0.0,1.3422,1.34411,1.32878,1.33683
GBPUSD,2020-12-03 00:00:00+00:00,BULL,0.8171,0.2852,SELL,True,win,0.53185,1.33685,1.35001,1.33536,1.34519
GBPUSD,2020-12-04 00:00:00+00:00,BULL,0.8401,0.2933,,False,no_fill,0.0,1.34522,1.35396,1.34106,1.34399
GBPUSD,2020-12-06 00:00:00+00:00,BULL,0.8155,0.2847,,False,no_fill,0.0,1.34102,1.34225,1.341,1.34154
GBPUSD,2020-12-07 00:00:00+00:00,BULL,0.7949,0.2775,,False,no_fill,0.0,1.3415,1.3438,1.32242,1.33552
GBPUSD,2020-12-08 00:00:00+00:00,BULL,0.7966,0.2781,,False,no_fill,0.0,1.33549,1.33934,1.32896,1.33646
GBPUSD,2020-12-09 00:00:00+00:00,BULL,0.773,0.2698,SELL,True,win,0.50318,1.33644,1.34783,1.33225,1.3366
GBPUSD,2020-12-10 00:00:00+00:00,BULL,0.7495,0.2616,,False,no_fill,0.0,1.33657,1.33898,1.32454,1.33022
GBPUSD,2020-12-11 00:00:00+00:00,RANGE,0.7577,0.2645,BUY,True,loss,-0.37885,1.33024,1.33247,1.31342,1.3224
GBPUSD,2020-12-13 00:00:00+00:00,RANGE,0.7808,0.2726,SELL,True,win,0.78081,1.32195,1.33639,1.32195,1.33161
GBPUSD,2020-12-14 00:00:00+00:00,RANGE,0.8186,0.2857,SELL,True,win,0.81857,1.33163,1.34456,1.32903,1.33259
GBPUSD,2020-12-15 00:00:00+00:00,RANGE,0.7943,0.2773,SELL,True,win,0.79432,1.33256,1.34697,1.32804,1.34473
GBPUSD,2020-12-16 00:00:00+00:00,RANGE,0.871,0.304,,False,no_fill,0.0,1.34471,1.35543,1.34347,1.35022
GBPUSD,2020-12-17 00:00:00+00:00,RANGE,0.864,0.3016,SELL,True,win,0.86405,1.3502,1.36246,1.34958,1.35692
GBPUSD,2020-12-18 00:00:00+00:00,BULL,0.8667,0.3025,,False,no_fill,0.0,1.3569,1.35733,1.34716,1.35225
GBPUSD,2020-12-20 00:00:00+00:00,BULL,0.8544,0.2982,,False,no_fill,0.0,1.34046,1.34432,1.33946,1.34015
GBPUSD,2020-12-21 00:00:00+00:00,BULL,0.9213,0.3216,,False,no_fill,0.0,1.34017,1.3499,1.31878,1.34472
GBPUSD,2020-12-22 00:00:00+00:00,BULL,0.9062,0.3163,,False,no_fill,0.0,1.34474,1.34574,1.33042,1.34018
GBPUSD,2020-12-23 00:00:00+00:00,BULL,0.8916,0.3112,SELL,True,win,0.58038,1.34016,1.35708,1.33713,1.35129
GBPUSD,2020-12-24 00:00:00+00:00,BULL,0.9405,0.3283,,False,no_fill,0.0,1.35127,1.36196,1.35028,1.35623
GBPUSD,2020-12-27 00:00:00+00:00,BULL,0.9264,0.3234,,False,no_fill,0.0,1.355,1.35728,1.35458,1.357
GBPUSD,2020-12-28 00:00:00+00:00,BULL,0.8986,0.3137,,False,no_fill,0.0,1.35702,1.35759,1.34296,1.34646
GBPUSD,2020-12-29 00:00:00+00:00,BULL,0.9388,0.3277,,False,no_fill,0.0,1.34649,1.35228,1.34596,1.34976
GBPUSD,2020-12-30 00:00:00+00:00,BULL,0.9168,0.32,SELL,True,win,0.59678,1.34973,1.36304,1.34936,1.36293
GBPUSD,2020-12-31 00:00:00+00:00,BULL,0.9899,0.3455,,False,no_fill,0.0,1.36295,1.36863,1.36046,1.36656
GBPUSD,2021-01-03 00:00:00+00:00,BULL,0.9672,0.3376,,False,no_fill,0.0,1.36538,1.36838,1.36506,1.36808
GBPUSD,2021-01-04 00:00:00+00:00,BULL,0.939,0.3278,,False,no_fill,0.0,1.3681,1.37039,1.35419,1.35711
GBPUSD,2021-01-05 00:00:00+00:00,BULL,0.9795,0.3419,,False,no_fill,0.0,1.35709,1.36422,1.35544,1.3627
GBPUSD,2021-01-06 00:00:00+00:00,BULL,0.9674,0.3377,,False,no_fill,0.0,1.36268,1.36713,1.35387,1.36238
GBPUSD,2021-01-07 00:00:00+00:00,BULL,0.938,0.3274,,False,no_fill,0.0,1.36241,1.36334,1.35326,1.35688
GBPUSD,2021-01-08 00:00:00+00:00,BULL,0.9273,0.3237,,False,no_fill,0.0,1.3569,1.36358,1.35386,1.35688
GBPUSD,2021-01-10 00:00:00+00:00,BULL,0.8991,0.3138,,False,no_fill,0.0,1.35662,1.3572,1.35098,1.35187
GBPUSD,2021-01-11 00:00:00+00:00,BULL,0.8873,0.3097,,False,no_fill,0.0,1.35184,1.35351,1.3451,1.35234
GBPUSD,2021-01-12 00:00:00+00:00,RANGE,0.8605,0.3004,SELL,True,win,0.86045,1.35231,1.36704,1.35044,1.3667
GBPUSD,2021-01-13 00:00:00+00:00,RANGE,0.9595,0.3349,,False,no_fill,0.0,1.36674,1.37012,1.3612,1.36474
GBPUSD,2021-01-14 00:00:00+00:00,RANGE,0.9325,0.3255,,False,no_fill,0.0,1.36472,1.37105,1.36166,1.36828
GBPUSD,2021-01-15 00:00:00+00:00,BULL,0.9115,0.3182,,False,no_fill,0.0,1.36826,1.36979,1.35723,1.35888
GBPUSD,2021-01-17 00:00:00+00:00,BULL,0.9363,0.3268,,False,no_fill,0.0,1.36041,1.36042,1.35697,1.35709
GBPUSD,2021-01-18 00:00:00+00:00,BULL,0.9097,0.3175,,False,no_fill,0.0,1.35711,1.35897,1.35198,1.35827
GBPUSD,2021-01-19 00:00:00+00:00,RANGE,0.8829,0.3082,,False,no_fill,0.0,1.3583,1.36474,1.35816,1.36443
GBPUSD,2021-01-20 00:00:00+00:00,RANGE,0.8797,0.3071,,False,no_fill,0.0,1.36441,1.37187,1.36234,1.3667
GBPUSD,2021-01-21 00:00:00+00:00,RANGE,0.8562,0.2989,,False,no_fill,0.0,1.36668,1.3746,1.3659,1.37285
GBPUSD,2021-01-22 00:00:00+00:00,BULL,0.8542,0.2982,,False,no_fill,0.0,1.37288,1.37359,1.3636,1.36842
GBPUSD,2021-01-24 00:00:00+00:00,BULL,0.8408,0.2935,,False,no_fill,0.0,1.3683,1.36916,1.3675,1.36857
GBPUSD,2021-01-25 00:00:00+00:00,BULL,0.8152,0.2845,,False,no_fill,0.0,1.3686,1.37238,1.36488,1.36766
GBPUSD,2021-01-26 00:00:00+00:00,BULL,0.7909,0.2761,,False,no_fill,0.0,1.36764,1.37446,1.36098,1.37412
GBPUSD,2021-01-27 00:00:00+00:00,BULL,0.7954,0.2777,,False,no_fill,0.0,1.3741,1.37588,1.36594,1.36709
GBPUSD,2021-01-28 00:00:00+00:00,BULL,0.8048,0.2809,,False,no_fill,0.0,1.36712,1.37458,1.36302,1.37246
GBPUSD,2021-01-29 00:00:00+00:00,BULL,0.7999,0.2792,,False,no_fill,0.0,1.37249,1.37516,1.36574,1.3705
GBPUSD,2021-01-31 00:00:00+00:00,BULL,0.7781,0.2716,,False,no_fill,0.0,1.37071,1.37091,1.36944,1.36978
GBPUSD,2021-02-01 00:00:00+00:00,BULL,0.7548,0.2635,,False,no_fill,0.0,1.36975,1.37579,1.36565,1.36757
GBPUSD,2021-02-02 00:00:00+00:00,RANGE,0.7354,0.2567,,False,no_fill,0.0,1.3676,1.37105,1.36113,1.3659
GBPUSD,2021-02-03 00:00:00+00:00,RANGE,0.7151,0.2496,,False,no_fill,0.0,1.36588,1.36832,1.36193,1.36495
GBPUSD,2021-02-04 00:00:00+00:00,RANGE,0.694,0.2423,,False,no_fill,0.0,1.36498,1.3698,1.35662,1.36726
GBPUSD,2021-02-05 00:00:00+00:00,RANGE,0.6771,0.2364,,False,no_fill,0.0,1.36724,1.374,1.3666,1.3738
GBPUSD,2021-02-07 00:00:00+00:00,RANGE,0.6905,0.241,,False,no_fill,0.0,1.37175,1.37402,1.37126,1.37382
GBPUSD,2021-02-08 00:00:00+00:00,RANGE,0.6695,0.2337,,False,no_fill,0.0,1.37386,1.37494,1.36804,1.37453
GBPUSD,2021-02-09 00:00:00+00:00,RANGE,0.6495,0.2267,,False,no_fill,0.0,1.37455,1.38204,1.37422,1.38156
GBPUSD,2021-02-10 00:00:00+00:00,BULL,0.67,0.2339,,False,no_fill,0.0,1.38159,1.38661,1.38026,1.38306
GBPUSD,2021-02-11 00:00:00+00:00,BULL,0.6514,0.2274,,False,no_fill,0.0,1.38303,1.38594,1.38006,1.38112
GBPUSD,2021-02-12 00:00:00+00:00,BULL,0.6347,0.2216,,False,no_fill,0.0,1.3811,1.38626,1.37759,1.38506
GBPUSD,2021-02-14 00:00:00+00:00,BULL,0.6285,0.2194,,False,no_fill,0.0,1.38535,1.38712,1.38491,1.38692
GBPUSD,2021-02-15 00:00:00+00:00,BULL,0.6124,0.2138,,False,no_fill,0.0,1.38694,1.39191,1.38658,1.39142
GBPUSD,2021-02-16 00:00:00+00:00,BULL,0.6112,0.2134,,False,no_fill,0.0,1.3914,1.39516,1.38694,1.38857
GBPUSD,2021-02-17 00:00:00+00:00,BULL,0.5997,0.2093,,False,no_fill,0.0,1.38854,1.3904,1.38296,1.38664
GBPUSD,2021-02-18 00:00:00+00:00,BULL,0.5848,0.2041,SELL,True,win,0.38065,1.38662,1.3986,1.38398,1.39674
GBPUSD,2021-02-19 00:00:00+00:00,BULL,0.6538,0.2282,,False,no_fill,0.0,1.39676,1.40361,1.39514,1.40107
GBPUSD,2021-02-21 00:00:00+00:00,BULL,0.6489,0.2265,,False,no_fill,0.0,1.4018,1.40316,1.40068,1.40277
GBPUSD,2021-02-22 00:00:00+00:00,BULL,0.6315,0.2204,,False,no_fill,0.0,1.40279,1.40866,1.39808,1.4068
GBPUSD,2021-02-23 00:00:00+00:00,BULL,0.6257,0.2184,,False,no_fill,0.0,1.40678,1.41209,1.40543,1.41195
GBPUSD,2021-02-24 00:00:00+00:00,BULL,0.6284,0.2193,SELL,True,win,0.40903,1.41193,1.42426,1.40821,1.41467
GBPUSD,2021-02-25 00:00:00+00:00,BULL,0.6153,0.2148,,False,no_fill,0.0,1.41464,1.41819,1.4,1.40035
GBPUSD,2021-02-26 00:00:00+00:00,BULL,0.7512,0.2622,,False,no_fill,0.0,1.40032,1.4022,1.3888,1.39276
GBPUSD,2021-02-28 00:00:00+00:00,BULL,0.7681,0.2681,,False,no_fill,0.0,1.3936,1.39797,1.39308,1.3974
GBPUSD,2021-03-01 00:00:00+00:00,BULL,0.7595,0.2651,,False,no_fill,0.0,1.39742,1.39993,1.3904,1.39288
GBPUSD,2021-03-02 00:00:00+00:00,BULL,0.7505,0.262,,False,no_fill,0.0,1.3929,1.39772,1.3859,1.39539
GBPUSD,2021-03-03 00:00:00+00:00,RANGE,0.7322,0.2556,,False,no_fill,0.0,1.39542,1.40066,1.3921,1.39216
GBPUSD,2021-03-04 00:00:00+00:00,RANGE,0.7174,0.2504,,False,no_fill,0.0,1.39213,1.40174,1.38803,1.38937
GBPUSD,2021-03-05 00:00:00+00:00,RANGE,0.7014,0.2448,BUY,True,win,0.70137,1.38934,1.39067,1.3779,1.38378
GBPUSD,2021-03-07 00:00:00+00:00,RANGE,0.7036,0.2456,,False,no_fill,0.0,1.3818,1.38658,1.38055,1.38511
GBPUSD,2021-03-08 00:00:00+00:00,RANGE,0.6836,0.2386,,False,no_fill,0.0,1.38506,1.38592,1.38004,1.3822
GBPUSD,2021-03-09 00:00:00+00:00,RANGE,0.6694,0.2337,SELL,True,win,0.66943,1.38222,1.39256,1.38022,1.38875
GBPUSD,2021-03-10 00:00:00+00:00,RANGE,0.6828,0.2384,,False,no_fill,0.0,1.38877,1.39384,1.38456,1.39304
GBPUSD,2021-03-11 00:00:00+00:00,RANGE,0.6763,0.2361,,False,no_fill,0.0,1.39301,1.39956,1.39188,1.39878
GBPUSD,2021-03-12 00:00:00+00:00,RANGE,0.6812,0.2378,BUY,True,win,0.68119,1.39876,1.4005,1.38636,1.39206
GBPUSD,2021-03-14 00:00:00+00:00,RANGE,0.6949,0.2426,,False,no_fill,0.0,1.392,1.39319,1.39166,1.393
GBPUSD,2021-03-15 00:00:00+00:00,RANGE,0.6744,0.2354,,False,no_fill,0.0,1.39302,1.39498,1.38532,1.38987
GBPUSD,2021-03-16 00:00:00+00:00,RANGE,0.6616,0.2309,,False,no_fill,0.0,1.38985,1.39061,1.3809,1.39025
GBPUSD,2021-03-17 00:00:00+00:00,RANGE,0.6416,0.224,,False,no_fill,0.0,1.39022,1.39762,1.38512,1.39756
GBPUSD,2021-03-18 00:00:00+00:00,RANGE,0.665,0.2321,,False,no_fill,0.0,1.39758,1.40014,1.38976,1.39234
GBPUSD,2021-03-19 00:00:00+00:00,RANGE,0.6663,0.2326,BUY,True,win,0.66629,1.39236,1.39592,1.38304,1.38692
GBPUSD,2021-03-21 00:00:00+00:00,RANGE,0.6693,0.2336,,False,no_fill,0.0,1.38384,1.38474,1.38296,1.38336
GBPUSD,2021-03-22 00:00:00+00:00,RANGE,0.6591,0.2301,,False,no_fill,0.0,1.38338,1.38769,1.38179,1.38593
GBPUSD,2021-03-23 00:00:00+00:00,RANGE,0.6444,0.2249,BUY,True,loss,-0.32219,1.38596,1.38621,1.3724,1.37314
GBPUSD,2021-03-24 00:00:00+00:00,BEAR,0.7506,0.262,,False,no_fill,0.0,1.37316,1.37428,1.36741,1.36886
GBPUSD,2021-03-25 00:00:00+00:00,BEAR,0.7411,0.2587,,False,no_fill,0.0,1.36888,1.37484,1.36706,1.37466
GBPUSD,2021-03-26 00:00:00+00:00,BEAR,0.7431,0.2594,,False,no_fill,0.0,1.37468,1.38124,1.37423,1.37925
GBPUSD,2021-03-28 00:00:00+00:00,BEAR,0.7358,0.2569,,False,no_fill,0.0,1.37956,1.38056,1.37772,1.37901
GBPUSD,2021-03-29 00:00:00+00:00,BEAR,0.7135,0.2491,,False,no_fill,0.0,1.37905,1.38468,1.37556,1.37744
GBPUSD,2021-03-30 00:00:00+00:00,BEAR,0.6936,0.2421,,False,no_fill,0.0,1.37742,1.37836,1.37062,1.3746
GBPUSD,2021-03-31 00:00:00+00:00,BEAR,0.6788,0.237,,False,no_fill,0.0,1.37458,1.3812,1.37166,1.37857
GBPUSD,2021-04-01 00:00:00+00:00,BEAR,0.6708,0.2341,,False,no_fill,0.0,1.37854,1.3838,1.3746,1.38336
GBPUSD,2021-04-02 00:00:00+00:00,RANGE,0.6687,0.2334,,False,no_fill,0.0,1.38338,1.38525,1.38128,1.38354
GBPUSD,2021-04-04 00:00:00+00:00,RANGE,0.6483,0.2263,,False,no_fill,0.0,1.3826,1.38359,1.38178,1.38302
GBPUSD,2021-04-05 00:00:00+00:00,RANGE,0.6288,0.2195,,False,no_fill,0.0,1.38299,1.39156,1.38132,1.39126
GBPUSD,2021-04-06 00:00:00+00:00,RANGE,0.6654,0.2323,BUY,True,win,0.66538,1.39122,1.39188,1.38022,1.38302
GBPUSD,2021-04-07 00:00:00+00:00,RANGE,0.698,0.2437,BUY,True,win,0.69801,1.38298,1.384,1.37246,1.37418
GBPUSD,2021-04-08 00:00:00+00:00,RANGE,0.7354,0.2567,,False,no_fill,0.0,1.37416,1.37826,1.37184,1.37336
GBPUSD,2021-04-09 00:00:00+00:00,RANGE,0.7135,0.249,,False,no_fill,0.0,1.37338,1.37508,1.367,1.3706
GBPUSD,2021-04-11 00:00:00+00:00,RANGE,0.6976,0.2435,,False,no_fill,0.0,1.37111,1.37176,1.3697,1.37076
GBPUSD,2021-04-12 00:00:00+00:00,BEAR,0.6764,0.2361,,False,no_fill,0.0,1.37079,1.37768,1.36692,1.37537
GBPUSD,2021-04-13 00:00:00+00:00,BEAR,0.6728,0.2349,,False,no_fill,0.0,1.37534,1.3769,1.36945,1.37587
GBPUSD,2021-04-14 00:00:00+00:00,BEAR,0.6525,0.2278,,False,no_fill,0.0,1.37589,1.38086,1.37499,1.37778
GBPUSD,2021-04-15 00:00:00+00:00,BEAR,0.6357,0.2219,,False,no_fill,0.0,1.37774,1.3809,1.37616,1.37836
GBPUSD,2021-04-16 00:00:00+00:00,RANGE,0.6166,0.2153,,False,no_fill,0.0,1.37834,1.38436,1.3716,1.38414
GBPUSD,2021-04-18 00:00:00+00:00,RANGE,0.6267,0.2187,,False,no_fill,0.0,1.38338,1.38372,1.38175,1.3818
GBPUSD,2021-04-19 00:00:00+00:00,RANGE,0.6123,0.2137,SELL,True,loss,-0.30614,1.38182,1.39929,1.38098,1.39916
GBPUSD,2021-04-20 00:00:00+00:00,RANGE,0.8162,0.2849,,False,no_fill,0.0,1.39919,1.40092,1.39262,1.39381
GBPUSD,2021-04-21 00:00:00+00:00,BULL,0.8098,0.2827,,False,no_fill,0.0,1.39378,1.39498,1.38856,1.39311
GBPUSD,2021-04-22 00:00:00+00:00,BULL,0.7855,0.2742,,False,no_fill,0.0,1.39308,1.39498,1.38236,1.38392
GBPUSD,2021-04-23 00:00:00+00:00,BULL,0.8174,0.2853,,False,no_fill,0.0,1.3839,1.38955,1.38356,1.38757
GBPUSD,2021-04-25 00:00:00+00:00,BULL,0.8013,0.2797,,False,no_fill,0.0,1.38773,1.38815,1.38648,1.38651
GBPUSD,2021-04-26 00:00:00+00:00,BULL,0.7776,0.2714,,False,no_fill,0.0,1.38654,1.39295,1.38654,1.38949
GBPUSD,2021-04-27 00:00:00+00:00,RANGE,0.76,0.2653,,False,no_fill,0.0,1.38946,1.39242,1.38588,1.39028
GBPUSD,2021-04-28 00:00:00+00:00,RANGE,0.7373,0.2574,,False,no_fill,0.0,1.39031,1.39566,1.3861,1.39543
GBPUSD,2021-04-29 00:00:00+00:00,RANGE,0.7339,0.2562,,False,no_fill,0.0,1.39546,1.39766,1.39322,1.39502
GBPUSD,2021-04-30 00:00:00+00:00,BULL,0.7116,0.2484,,False,no_fill,0.0,1.39506,1.39585,1.38028,1.38177
GBPUSD,2021-05-02 00:00:00+00:00,RANGE,0.812,0.2835,,False,no_fill,0.0,1.38181,1.38232,1.38117,1.38186
GBPUSD,2021-05-03 00:00:00+00:00,RANGE,0.7873,0.2748,SELL,True,win,0.78731,1.3819,1.39318,1.38012,1.39032
GBPUSD,2021-05-04 00:00:00+00:00,RANGE,0.811,0.2831,,False,no_fill,0.0,1.39034,1.39054,1.38384,1.38874
GBPUSD,2021-05-05 00:00:00+00:00,RANGE,0.7879,0.275,,False,no_fill,0.0,1.38877,1.39264,1.38762,1.3909
GBPUSD,2021-05-06 00:00:00+00:00,RANGE,0.7671,0.2678,,False,no_fill,0.0,1.39088,1.3941,1.38572,1.38958
GBPUSD,2021-05-07 00:00:00+00:00,RANGE,0.7449,0.26,SELL,True,win,0.74494,1.38956,1.40058,1.38903,1.39863
GBPUSD,2021-05-09 00:00:00+00:00,RANGE,0.7788,0.2718,,False,no_fill,0.0,1.40047,1.40444,1.39974,1.40406
GBPUSD,2021-05-10 00:00:00+00:00,BULL,0.7748,0.2705,SELL,True,win,0.50434,1.40403,1.41582,1.40151,1.41307
GBPUSD,2021-05-11 00:00:00+00:00,BULL,0.8042,0.2807,,False,no_fill,0.0,1.41309,1.41668,1.4104,1.41355
GBPUSD,2021-05-12 00:00:00+00:00,BULL,0.7798,0.2722,,False,no_fill,0.0,1.41358,1.41534,1.405,1.40624
GBPUSD,2021-05-13 00:00:00+00:00,BULL,0.791,0.2761,,False,no_fill,0.0,1.40626,1.40782,1.40057,1.40462
GBPUSD,2021-05-14 00:00:00+00:00,BULL,0.7687,0.2683,,False,no_fill,0.0,1.40458,1.4111,1.40362,1.40968
GBPUSD,2021-05-16 00:00:00+00:00,BULL,0.7625,0.2662,,False,no_fill,0.0,1.41035,1.41044,1.40952,1.41011
GBPUSD,2021-05-17 00:00:00+00:00,BULL,0.7394,0.2581,,False,no_fill,0.0,1.41009,1.41481,1.40774,1.41478
GBPUSD,2021-05-18 00:00:00+00:00,BULL,0.7321,0.2556,,False,no_fill,0.0,1.41476,1.42202,1.41456,1.41872
GBPUSD,2021-05-19 00:00:00+00:00,BULL,0.7207,0.2516,,False,no_fill,0.0,1.41874,1.42009,1.40992,1.41074
GBPUSD,2021-05-20 00:00:00+00:00,BULL,0.7431,0.2594,,False,no_fill,0.0,1.41072,1.41945,1.41016,1.41847
GBPUSD,2021-05-21 00:00:00+00:00,BULL,0.7611,0.2657,,False,no_fill,0.0,1.4185,1.4234,1.41406,1.41492
GBPUSD,2021-05-23 00:00:00+00:00,BULL,0.7464,0.2606,,False,no_fill,0.0,1.41585,1.41627,1.41392,1.41402
GBPUSD,2021-05-24 00:00:00+00:00,BULL,0.7242,0.2528,,False,no_fill,0.0,1.414,1.4172,1.41113,1.41556
GBPUSD,2021-05-25 00:00:00+00:00,BULL,0.7039,0.2457,,False,no_fill,0.0,1.41553,1.42108,1.41156,1.4143
GBPUSD,2021-05-26 00:00:00+00:00,BULL,0.6836,0.2386,,False,no_fill,0.0,1.41427,1.41758,1.41124,1.41152
GBPUSD,2021-05-27 00:00:00+00:00,BULL,0.6686,0.2334,SELL,True,win,0.43523,1.4115,1.42194,1.40919,1.42032
GBPUSD,2021-05-28 00:00:00+00:00,BULL,0.7057,0.2463,,False,no_fill,0.0,1.42035,1.42057,1.41364,1.41905
GBPUSD,2021-05-30 00:00:00+00:00,BULL,0.6854,0.2392,,False,no_fill,0.0,1.4185,1.41962,1.41794,1.41794
GBPUSD,2021-05-31 00:00:00+00:00,BULL,0.6654,0.2323,,False,no_fill,0.0,1.41796,1.42284,1.4164,1.42269
GBPUSD,2021-06-01 00:00:00+00:00,BULL,0.6624,0.2312,,False,no_fill,0.0,1.42266,1.42505,1.41457,1.41557
GBPUSD,2021-06-02 00:00:00+00:00,BULL,0.6805,0.2375,,False,no_fill,0.0,1.41554,1.41834,1.41116,1.41712
GBPUSD,2021-06-03 00:00:00+00:00,BULL,0.6616,0.2309,,False,no_fill,0.0,1.41714,1.42031,1.40864,1.41079
GBPUSD,2021-06-04 00:00:00+00:00,RANGE,0.6722,0.2346,,False,no_fill,0.0,1.41081,1.42005,1.4083,1.41596
GBPUSD,2021-06-06 00:00:00+00:00,RANGE,0.672,0.2346,,False,no_fill,0.0,1.41598,1.41696,1.41461,1.4164
GBPUSD,2021-06-07 00:00:00+00:00,RANGE,0.6517,0.2275,,False,no_fill,0.0,1.41636,1.41908,1.41114,1.41758
GBPUSD,2021-06-08 00:00:00+00:00,RANGE,0.633,0.2209,,False,no_fill,0.0,1.41756,1.41846,1.41208,1.41494
GBPUSD,2021-06-09 00:00:00+00:00,RANGE,0.6194,0.2162,,False,no_fill,0.0,1.41491,1.41892,1.411,1.41111
GBPUSD,2021-06-10 00:00:00+00:00,RANGE,0.6127,0.2139,,False,no_fill,0.0,1.41108,1.41782,1.40734,1.41706
GBPUSD,2021-06-11 00:00:00+00:00,RANGE,0.6233,0.2176,,False,no_fill,0.0,1.41708,1.41854,1.40959,1.41073
GBPUSD,2021-06-13 00:00:00+00:00,RANGE,0.6368,0.2223,,False,no_fill,0.0,1.41061,1.41271,1.41061,1.41176
GBPUSD,2021-06-14 00:00:00+00:00,RANGE,0.6183,0.2158,,False,no_fill,0.0,1.4118,1.4124,1.40702,1.41096
