combo,ic_select,n_select
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+hangseng+nas_rvol,0.4548491749083821,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+nas_rvol,0.4548366474930249,12367
leg_discretionary_staples_yahoo+vix+hangseng+nas_rvol,0.45479147909283413,12367
leg_discretionary_staples_yahoo+vix+nas_rvol,0.4547845960244353,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+usd_basket,0.4527153687943189,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+usd_basket,0.45266656431790114,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4525028733392263,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4524968917702254,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.4523873503956318,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+usd_basket,0.45237513683602043,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng,0.452363608422743,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng,0.45234200134901875,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+usd_basket,0.4523375676625137,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+usd_basket,0.45230598387414356,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff,0.45230594279162806,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo,0.45212722459957366,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo,0.45210129115795167,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.45209605249740986,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4520244041254106,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hangseng+usd_basket,0.45201372107411025,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo,0.4519796891656181,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+hangseng+usd_basket,0.4519287637688175,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hangseng,0.45185349448174245,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.4517647794848398,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo,0.4516834794923203,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hangseng+leg_hy_ig_credit_yahoo,0.45166051152007486,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo,0.45165688468844933,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+hangseng,0.45165152401209063,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+leg_hy_ig_credit_yahoo+usd_basket,0.4516161381387159,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.4515914258656557,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+usd_basket,0.4515131002301195,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix,0.45138134264888546,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+usd_basket,0.4513744289692693,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo,0.45124128765512705,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.4511658763059557,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+vix+leg_hy_ig_credit_yahoo,0.45105453822878117,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4446317276485577,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.44462392517696253,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+usd_basket,0.44418525545382126,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.44418188025789046,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo,0.44413692637709723,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo,0.4441348855752423,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.4440233061274843,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo,0.4438979353605022,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+hangseng,0.4419093840891362,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng,0.44190068784633346,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+usd_basket,0.44187013647758694,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+hangseng+usd_basket,0.44186762381396344,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff,0.4418454255982972,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo,0.44179116944999125,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+usd_basket,0.44158266331163526,12367
leg_discretionary_staples_yahoo+vix+hy_ig_oas_diff+usd_basket,0.4415771729392473,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.44157273750473,12367
leg_discretionary_staples_yahoo+vix+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4415563121875389,12367
leg_discretionary_staples_yahoo+vix+leg_hy_ig_credit_yahoo+usd_basket,0.4410359971144044,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.441034488862126,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo,0.44087844455485875,12367
leg_discretionary_staples_yahoo+vix+hangseng+leg_hy_ig_credit_yahoo,0.4408465783637155,12367
leg_discretionary_staples_yahoo+vix+leg_hy_ig_credit_yahoo,0.4406425746197188,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.44063115463158214,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+hangseng+usd_basket,0.4375671822272849,12367
leg_discretionary_staples_yahoo+vix+hangseng+usd_basket,0.4375262923210498,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo,0.4373554317005508,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+hangseng,0.43724593571291115,12367
leg_discretionary_staples_yahoo+vix,0.43720727040745866,12367
leg_discretionary_staples_yahoo+vix+copper_gold_ratio_yahoo+usd_basket,0.43719569147389437,12367
leg_discretionary_staples_yahoo+vix+hangseng,0.437159897166402,12367
leg_discretionary_staples_yahoo+vix+usd_basket,0.43713654437529503,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.41572693303854585,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.41566664708198636,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+usd_basket+nas_rvol,0.4155955501241421,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+usd_basket+nas_rvol,0.4155365599248658,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.41520298495351243,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4151531525884255,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.41515176094875145,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4150878232802768,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+usd_basket+nas_rvol,0.4150778435843335,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+usd_basket+nas_rvol,0.41501308318809893,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+nas_rvol,0.4149440547058392,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+nas_rvol,0.41483733989185334,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+nas_rvol,0.4144402733306857,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+leg_hy_ig_credit_yahoo+nas_rvol,0.4144291145788844,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+nas_rvol,0.4143435168162714,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+nas_rvol,0.4142856235260129,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+nas_rvol,0.4142496329637947,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+nas_rvol,0.41424353245063555,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+nas_rvol,0.4142059686381178,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.4142017776012351,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.4140599246666256,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+nas_rvol,0.4140481470632393,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+nas_rvol,0.41396678891631306,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+nas_rvol,0.41395665679065197,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+usd_basket+nas_rvol,0.41359666140521817,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.41359202360765634,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+usd_basket+nas_rvol,0.4135900047703848,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.41358282793884554,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+usd_basket+nas_rvol,0.4134700032220398,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4134538765943898,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+usd_basket+nas_rvol,0.41344707666572456,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4134306642244232,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.41036290822671795,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+leg_hy_ig_credit_yahoo,0.4102655862549642,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo,0.41016298542532165,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff,0.40999857160896985,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo,0.40912037386843336,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo,0.4089710848707036,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo,0.40896981822086487,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+leg_hy_ig_credit_yahoo,0.4086707925716452,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4055390388373075,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4055002141107602,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+nas_rvol,0.40499909518334753,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.4049958304872252,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4045070626652615,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+usd_basket+nas_rvol,0.4044794665070817,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+usd_basket+nas_rvol,0.40415348047819705,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+usd_basket+nas_rvol,0.404132879119031,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+nas_rvol,0.4038137689608624,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+nas_rvol,0.4038135008543343,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+nas_rvol,0.4037237259743764,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+copper_gold_ratio_yahoo+nas_rvol,0.4037235737476782,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo,0.4033956115547408,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo,0.40327732738720695,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng,0.40327722861755505,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng,0.40308126245292014,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+usd_basket+nas_rvol,0.40296809322291866,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+usd_basket+nas_rvol,0.40294773273709317,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+hangseng+nas_rvol,0.40237636639088387,12367
jordan_composite_yahoo+vix+hy_ig_oas_diff+nas_rvol,0.4023747108509954,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.40228260137471133,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+hangseng+usd_basket,0.40216015563747576,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.4020737479024492,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+hangseng+usd_basket,0.40195982159765703,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+leg_hy_ig_credit_yahoo+usd_basket,0.4014587449268888,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+usd_basket,0.4013238098500043,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.4012851037726019,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+usd_basket,0.40125933958158966,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.40122174998557125,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+hy_ig_oas_diff+copper_gold_ratio_yahoo+usd_basket,0.4011651401445276,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+usd_basket,0.40114146277700374,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+copper_gold_ratio_yahoo+hangseng+leg_hy_ig_credit_yahoo+usd_basket,0.40110626224368745,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+usd_basket,0.40053275186050397,12367
leg_discretionary_staples_yahoo+jordan_composite_yahoo+leg_hy_ig_credit_yahoo+usd_basket,0.40048338925124793,12367
